"date","pop","gdp_nom","gdp_defl","cpi","ur","narrow","broad","stir","ltir","xr_usd"
"1870-01-01",4.24129794416103,2.34412051886665,,0.0202331148094864,,0.343809412346945,0.314489043235837,,12.59435,0.00400501677695059
"1871-01-01",4.26678297918488,2.33913302840097,0.0472712934395806,0.0196862738686895,,0.37246019670919,0.340696463505491,,10.5363,0.00411042847961803
"1872-01-01",4.29226801420872,2.47878276143984,0.0486725163250707,0.0196862738686895,,0.395380824198987,0.361662399721213,,8.0068,0.00410381329077372
"1873-01-01",4.31775304923257,2.63339496587572,0.0496314837444459,0.0259749446878542,,0.429761765433681,0.393111304044797,,7.8846,0.00402551883371937
"1874-01-01",4.34323808425642,2.8079571321743,0.0538060990356612,0.0213267966910803,,0.446952236051028,0.408835756206589,,6.364984,0.0041471156775393
"1875-01-01",4.36970331293503,2.96755682707586,0.056932794690416,0.0216002171614787,,0.49852364790307,0.456009112691964,,5.255684,0.00402124116374949
"1876-01-01",4.39518834795888,2.98750678893856,0.0586982238689707,0.0218736376318772,,0.446952236051028,0.408835756206589,,4.9657,0.00418980247538326
"1877-01-01",4.42165357663749,3.05733165545799,0.0573773817521811,0.0248812628062603,,0.458412549795926,0.41931872431445,,5.3822,0.0044854168525915
"1878-01-01",4.4481188053161,3.05234416499231,0.0572460967566884,0.0246078423358619,,0.481333177285723,0.440284660530172,,5.610716,0.00465899222735651
"1879-01-01",4.48046519592329,2.97254431754153,0.0556374823695243,0.023514160454268,,0.475603020413274,0.435043176476242,,5.436766,0.00463009700844517
"1880-01-01",4.51869274845906,3.03239420312962,0.0569846300274977,0.0218736376318772,,0.492793491030621,0.450767628638034,5.77,5.73,0.0046379650370448
"1881-01-01",4.55888068830436,3.16206895523714,0.0574873008543226,0.0224204785726741,,0.527174432265315,0.482216532961617,5.04,5.67,0.00471043856508154
"1882-01-01",4.59808843449489,3.24186880268792,0.0571289484299987,0.0226938990430726,,0.521444275392866,0.476975048907687,5.63,5.68,0.00467156199402269
"1883-01-01",4.63827637434019,3.23688131222224,0.0556581470760469,0.0216002171614787,,0.550095059755112,0.50318246917734,5.8,5.64,0.00468589729169401
"1884-01-01",4.67846431418548,3.38151853572678,0.0562006250791814,0.0199596943390879,,0.578745844117357,0.529389889446993,5.9,5.97,0.00468197799540873
"1885-01-01",4.71963244768554,3.4912433259716,0.0565264220876268,0.0191394329278926,,0.601666471607153,0.550355825662715,6,6.64,0.0046848773778086
"1886-01-01",4.7608005811856,3.67578047320153,0.0563845548161487,0.0196862738686895,,0.664698197204093,0.608012150255952,4.5,5.85,0.00462020874488909
"1887-01-01",4.80196871468567,3.76056781111798,0.0564740849036737,0.0191394329278926,,0.727729922801033,0.665668474849189,4.775,5.23,0.00463818530840567
"1888-01-01",4.84411704184049,3.98001739160762,0.0590539983701999,0.0191394329278926,,0.802221962142871,0.733807767550287,4.5,4.71,0.00461654186170978
"1889-01-01",4.88626536899531,4.05482974859273,0.0612646708913358,0.0207799557502834,,0.865253687739811,0.791464092143524,4.5,4.48,0.00462066792719593
"1890-01-01",4.92841369615014,4.03986727719571,0.0583732028161189,0.023514160454268,,0.87098384461226,0.796705576197455,7,4.86,0.00462335935702322
"1891-01-01",4.96762144234067,4.04485476766138,0.0594962695744342,0.0226938990430726,,0.406841137943885,0.372145367829074,7,7.07,0.00495776378926786
"1892-01-01",5.00290841391215,4.1944794816316,0.0619692494119478,0.0232407399838695,,0.492793491030621,0.450767628638034,6,12.33,0.00586996338823435
"1893-01-01",5.0391755791384,4.2892418004794,0.0621091968117291,0.0237875809246665,,0.464142706668376,0.42456020836838,6,13.98,0.00574295946768288
"1894-01-01",5.07544274436464,4.38899160979287,0.06439356594458,0.0243344218654634,,0.481333177285723,0.440284660530172,5,12.71,0.00592048163924941
"1895-01-01",5.11170990959088,4.64335362354223,0.0653036666045722,0.0229673195134711,,0.504253804775519,0.461250596745895,6,11.5,0.0058150397541924
"1896-01-01",5.14797707481713,4.75307841378705,0.0659272057781493,0.0232407399838695,,0.521444275392866,0.476975048907687,6,11.38,0.00599365977993037
"1897-01-01",5.18522443369814,4.71816598052733,0.0618304053297881,0.0251546832766588,,0.544364902882663,0.497940985123409,6,13.47,0.00674284973214553
"1898-01-01",5.22149159892438,4.82290328030648,0.0610618272389426,0.0262483651582527,,0.601666471607154,0.550355825662716,6,14.32,0.00731427459821829
"1899-01-01",5.25971915146015,4.92764058008563,0.060215581429198,0.0257015242174557,,0.618856942224501,0.566080277824507,5,12.07,0.00657979070440239
"1900-01-01",5.29696651034116,5.08225278452151,0.0591220603605089,0.0248812628062603,,0.618856942224501,0.566080277824507,5,12.28,0.00648133997067068
"1901-01-01",5.33911483749598,4.95756552287967,0.0587099024408716,0.0246078423358619,,0.641777569714297,0.58704621404023,5,11.54,0.00653218942348939
"1902-01-01",5.38518393926986,4.97751548474237,0.0586082000667297,0.0237875809246665,,0.647507726586746,0.592287698094161,5,9.83,0.00585951157709919
"1903-01-01",5.43125304104374,5.15207765104095,0.0598007001518803,0.0246078423358619,,0.647507726586746,0.592287698094161,5,8.3,0.00572347442663182
"1904-01-01",5.47830233647238,5.25182746035442,0.0601544218242158,0.0262483651582527,,0.647507726586746,0.592287698094161,5,4.82,0.00554578565656767
"1905-01-01",5.52535163190102,5.28175240314846,0.0622408221004677,0.0259749446878542,,0.647507726586746,0.592287698094161,5,4.33,0.00491535798725073
"1906-01-01",5.57338112098442,5.32663981733953,0.0623491310199266,0.0259749446878542,,0.658968040331644,0.602770666202022,5,4.23,0.00471039893855808
"1907-01-01",5.62141061006783,5.46628955037839,0.0624753210743578,0.0259749446878542,,0.664698197204094,0.608012150255952,5.5,4.49,0.00476513402699494
"1908-01-01",5.66944009915123,5.58598932155456,0.0648802936592315,0.0262483651582526,,0.681888667821441,0.623736602417744,4,4.82,0.00532912929839088
"1909-01-01",5.7184497818894,5.67077665947101,0.0659077547265448,0.0265217856286511,,0.647507726586746,0.592287698094161,5,4.75,0.00530702008160334
"1910-01-01",5.76745946462757,5.73561403552477,0.0650190947112044,0.0254281037470572,,0.721999765928584,0.660426990795259,5.5,4.48,0.00501996189184066
"1911-01-01",5.8174493410205,5.65082669760832,0.0628006246528191,0.027068626569448,,0.75065055029083,0.686634411064912,5.5,4.5,0.0050162473439012
"1912-01-01",5.84587495700863,5.9401011446174,0.0649102080907914,0.0267952060990496,,0.767841020908177,0.702358863226704,5.5,4.61,0.00509849762073403
"1913-01-01",5.85371650624674,6.02987597299952,0.0661302966310776,0.027615467510245,,0.836602903377566,0.8386374486289,5.5,4.72,0.00536341915982482
"1914-01-01",5.86155805548485,5.63087673574563,0.0613184695757202,0.0273420470398465,,0.945475883954099,0.938225645653582,5.5,4.76190476190476,0.00572847637194362
"1915-01-01",5.86939960472295,6.02488848253385,0.0671105702364315,0.0306230926846281,,1.04861870765818,1.04305532673219,5.5,5.13918629550321,0.00707300006983171
"1916-01-01",5.87724115396106,6.89769931402675,0.0763643409159996,0.0374586044445897,,1.22052341383165,1.21078281645797,5.5,5.5045871559633,0.00735883321195918
"1917-01-01",5.88606289685393,7.13709885637909,0.0802762916249412,0.0442941162045513,,1.5528725124337,1.54623779590953,5.5,5.17241379310345,0.0080889426482178
"1918-01-01",5.89390444609204,8.66327093887524,0.102636379517187,0.0801121978267505,,2.05139616033677,2.07562768535653,5.5,5.26315789473684,0.00827216358575832
"1919-01-01",5.90174599533015,11.1071412670554,0.128774340364594,0.0915958575834857,,3.36360208412761,3.44365502343242,5.5,6.97674418604651,0.00923512534791153
"1920-01-01",5.90958754456825,15.5559827624363,0.171897057470064,0.15858387283111,,4.81333177285723,4.87982165420941,7,13.953488372093,0.024949791502479
"1921-01-01",5.95075567806831,19.3015881021573,0.201783220153727,0.248539207592205,,6.20575989286236,6.50992319498184,7,13.0434782608696,0.0499950120210293
"1922-01-01",6.02427020217556,30.5783040450456,0.284514986709245,0.300489096967913,,8.91039393665833,9.36653200437403,7,10.7142857142857,0.0747822747179298
"1923-01-01",6.09974511359234,46.3786738402999,0.41344452723816,0.471923731907749,,11.3800915486839,11.9034102864764,9,9.09090909090909,0.11728983150607
"1924-01-01",6.17522002500912,60.5132218200192,0.560640442408887,0.655935708485917,,13.9701224550309,14.4035981802014,9,10.1694915254237,0.147355373549745
"1925-01-01",6.25167513008066,67.0817467633115,0.594654546682604,0.630507604738861,,13.9701224550309,14.3983566961474,9,9.83606557377049,0.098973972725731
"1926-01-01",6.32911042880697,70.8373270839638,0.632204119041478,0.603712398639812,,14.3196620242503,15.0430592347809,8,9.52380952380952,0.0973189613032591
"1927-01-01",6.4085061148428,76.5280537052975,0.579968407459259,0.648279935314762,,14.6978523778319,15.7663840342233,8,10.1351351351351,0.0991844654382937
"1928-01-01",6.48790180087863,91.0167135080797,0.764622629097219,0.620391047334116,,16.090280497837,17.8210457833641,8,9.61538461538462,0.111650422481819
"1929-01-01",6.56827768056923,101.266006415039,0.76655619009622,0.645545730610776,,18.004152893235,21.605397270302,8,7.89473684210526,0.111553156891891
"1930-01-01",6.64963375391458,99.1363479861965,0.760035530044018,0.613282115103759,,20.2217236028728,23.4399166891777,7.5,8.10810810810811,0.110992009257689
"1931-01-01",6.73295021456947,95.7149295267444,0.697591275834911,0.544106736092943,,20.0727395241891,22.7952141505443,7,6.66,0.117544218433575
"1932-01-01",6.81626667522435,97.2959640043629,0.695522189492566,0.532896496806606,,21.5339295266637,23.874959865654,6.5,6.03,0.156069372811524
