"date","pop","gdp_nom","gdp_defl","cpi","ur","narrow","broad","stir","ltir","xr_usd"
"1870-01-01",16.3595040037257,35.8573883825573,,0.137633100308426,,,,5,11.1940298507463,0.0261852559710553
"1871-01-01",16.3994294146458,38.4986623828413,0.136821783929009,0.137970948947407,,,,5,9.91735537190083,0.0263922685802892
"1872-01-01",16.4418452183837,44.0988066612267,0.135583573722017,0.142073396706454,,,,5.58333333333333,11.5606936416185,0.0270163294988761
"1873-01-01",16.4789112638528,47.0730844687477,0.133623125186291,0.153141961640668,,,,6,22.6073850791258,0.0265921531859652
"1874-01-01",16.5124620275541,46.733165748231,0.145010472641085,0.15129183814149,,10.8268695171404,11.8285670880792,6,23.3463035019455,0.027255959035015
"1875-01-01",16.5483868798713,46.2521833833172,0.139369434060395,0.148025967964679,,11.0012954932508,12.0893438639045,6,17.5953079178886,0.0268265058358275
"1876-01-01",16.5847214827285,48.0592015419895,0.140220744070843,0.146014964161225,,11.5245734215821,12.7178827594836,6,23.7154150197628,0.0288038416693712
"1877-01-01",16.6445184291942,52.959878002118,0.138850582088523,0.147414622808429,,11.3875244403525,12.6242705835463,5.16666666666667,22.9885057471264,0.0299076845407667
"1878-01-01",16.7422378142226,52.3837877205443,0.142359095353082,0.146722837500041,,11.7239173942798,13.0455253752642,4.33333333333333,19.672131147541,0.0309356856947099
"1879-01-01",16.8584393554523,51.0159603961889,0.148309440722648,0.147752471447409,,11.1632624710677,12.4905389036359,4,19.2,0.0313111680069237
"1880-01-01",16.9779030775152,54.1178884412619,0.143586596251538,0.14986000343343,,11.7114583959862,13.2193765591478,4,15.78,0.0309129854675273
"1881-01-01",17.1047709232146,56.7883763372588,0.148514042811151,0.150859074389482,,12.2098183277303,13.8077959507538,4.54166666666667,11.95,0.0311894630557859
"1882-01-01",17.2117024667918,60.0470013612046,0.155472614808982,0.156353941467954,,12.2596543209047,13.8813483747045,4.83333333333333,10.75,0.0316489668601926
"1883-01-01",17.2737287119775,60.9964207140135,0.155195518444317,0.149027450399637,,12.4403097961619,14.1220653985434,5.5,6.64,0.0317009604173428
"1884-01-01",17.3464227165544,58.569655652057,0.147980262681112,0.135706560440227,,12.5088342867767,14.2290507424717,4.5,6.56,0.0315340232952292
"1885-01-01",17.3838705736723,57.9186977979523,0.151696244095496,0.13404144911132,,13.1940791929248,15.0247542379389,4,6.9,0.0318157116584328
"1886-01-01",17.4409949671661,58.9573775962254,0.157597048042917,0.13304238356099,,13.0881777074292,15.0113810699478,4,6.45,0.0317724447970382
"1887-01-01",17.5262229979239,54.030534142376,0.14696402593604,0.128213562272343,,13.0570302116952,15.064873741912,4,5.93,0.0315245573545851
"1888-01-01",17.5728342999941,56.5082900915699,0.147487087704943,0.130544713837514,,13.6986686238157,15.7402187254598,3.5,5.49,0.0316119505246836
"1889-01-01",17.6017961125437,52.324615065686,0.136689509340643,0.132709357737962,,14.159651560679,16.3353247010613,3.5,5.28,0.0320841056338875
"1890-01-01",17.6008335898463,53.0801059981472,0.139022284931354,0.139536315681364,,14.2468645487342,16.4623697969762,4,5.14,0.0325265767552559
"1891-01-01",17.619831168549,54.1253839961145,0.138982515756784,0.129878673491997,,14.4337495231383,16.703086820815,4,5.47,0.0332807087134735
