"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m4","m4_ex","policy","sonia_1d","gov_10y","gov_20y","ukx","asx","reer","xr_usd"
"1709-04-01",,,,,,,,,,,,,,1.67665993924179,,
"1709-05-01",,,,,,,,,,,,,,1.864364490065,,
"1709-06-01",,,,,,,,,,,,,,1.80803773113081,,
"1709-07-01",,,,,,,,,,,,,,1.83846552041873,,
"1709-08-01",,,,,,,,,,,,,,1.84385164987309,,
"1709-09-01",,,,,,,,,,,,,,1.85856836502953,,
"1709-10-01",,,,,,,,,,,,,,1.77438168989038,,
"1709-11-01",,,,,,,,,,,,,,1.76776011117416,,
"1709-12-01",,,,,,,,,,,,,,1.69242252834297,,
"1710-01-01",,,,,,,,,,,,,,1.76440759791886,,
"1710-02-01",,,,,,,,,,,,,,1.89230374965053,,
"1710-03-01",,,,,,,,,,,,,,1.83157282573915,,
"1710-04-01",,,,,,,,,,,,,,1.82317111552934,,
"1710-05-01",,,,,,,,,,,,,,1.85141349017174,,
"1710-06-01",,,,,,,,,,,,,,1.80547558530679,,
"1710-07-01",,,,,,,,,,,,,,1.70286598782219,,
"1710-08-01",,,,,,,,,,,,,,1.6727516722707,,
"1710-09-01",,,,,,,,,,,,,,1.65404080345336,,
"1710-10-01",,,,,,,,,,,,,,1.49921794173474,,
"1710-11-01",,,,,,,,,,,,,,1.62578708599021,,
"1710-12-01",,,,,,,,,,,,,,1.54994057871846,,
"1711-01-01",,,,,,,,,,,,,,1.58663104572391,,
"1711-02-01",,,,,,,,,,,,,,1.58913621084715,,
"1711-03-01",,,,,,,,,,,,,,1.58805799724903,,
"1711-04-01",,,,,,,,,,,,,,1.55720243111194,,
"1711-05-01",,,,,,,,,,,,,,1.57008444494625,,
"1711-06-01",,,,,,,,,,,,,,1.6292958791611,,
"1711-07-01",,,,,,,,,,,,,,1.56431220049054,,
"1711-08-01",,,,,,,,,,,,,,1.49710420514788,,
"1711-09-01",,,,,,,,,,,,,,1.64398617524747,,
"1711-10-01",,,,,,,,,,,,,,1.67553284267919,,
"1711-11-01",,,,,,,,,,,,,,1.72785780110652,,
"1711-12-01",,,,,,,,,,,,,,1.66612240949403,,
"1712-01-01",,,,,,,,,,,,,,1.66507162856064,,
"1712-02-01",,,,,,,,,,,,,,1.66091218863085,,
"1712-03-01",,,,,,,,,,,,,,1.60327687557467,,
"1712-04-01",,,,,,,,,,,,,,1.65034482954824,,
"1712-05-01",,,,,,,,,,,,,,1.72279489393957,,
"1712-06-01",,,,,,,,,,,,,,1.65743331059426,,
"1712-07-01",,,,,,,,,,,,,,1.6429248932816,,
"1712-08-01",,,,,,,,,,,,,,1.67955494580826,,
"1712-09-01",,,,,,,,,,,,,,1.66571579113609,,
"1712-10-01",,,,,,,,,,,,,,1.70330571479501,,
"1712-11-01",,,,,,,,,,,,,,1.71724469186282,,
"1712-12-01",,,,,,,,,,,,,,1.8409710855874,,
"1713-01-01",,,,,,,,,,,,,,1.80051554586376,,
"1713-02-01",,,,,,,,,,,,,,1.78787527249386,,
"1713-03-01",,,,,,,,,,,,,,1.84115091397778,,
"1713-04-01",,,,,,,,,,,,,,1.85150479508673,,
"1713-05-01",,,,,,,,,,,,,,1.87131812478821,,
"1713-06-01",,,,,,,,,,,,,,1.90629998648921,,
"1713-07-01",,,,,,,,,,,,,,1.89744667028883,,
"1713-08-01",,,,,,,,,,,,,,1.93078329248999,,
"1713-09-01",,,,,,,,,,,,,,1.88186582771618,,
"1713-10-01",,,,,,,,,,,,,,1.86377469213893,,
"1713-11-01",,,,,,,,,,,,,,1.89980157552385,,
"1713-12-01",,,,,,,,,,,,,,1.86721601926774,,
"1714-01-01",,,,,,,,,,,,,,1.79585319351159,,
"1714-02-01",,,,,,,,,,,,,,1.78307629251857,,
"1714-03-01",,,,,,,,,,,,,,1.75968456342387,,
"1714-04-01",,,,,,,,,,,,,,1.82161492495287,,
"1714-05-01",,,,,,,,,,,,,,1.82680202937757,,
"1714-06-01",,,,,,,,,,,,,,1.82929417649416,,
"1714-07-01",,,,,,,,,,,,,,1.82028590431251,,
"1714-08-01",,,,,,,,,,,,,,2.00733761158983,,
"1714-09-01",,,,,,,,,,,,,,1.98813102583497,,
"1714-10-01",,,,,,,,,,,,,,1.97607940779908,,
"1714-11-01",,,,,,,,,,,,,,1.9991197539467,,
"1714-12-01",,,,,,,,,,,,,,1.99149134428716,,
"1715-01-01",,,,,,,,,,,,,,1.99789319567295,,
"1715-02-01",,,,,,,,,,,,,,1.98986702931242,,
"1715-03-01",,,,,,,,,,,,,,1.98078290494826,,
"1715-04-01",,,,,,,,,,,,,,2.04565252388857,,
"1715-05-01",,,,,,,,,,,,,,2.06901133467599,,
"1715-06-01",,,,,,,,,,,,,,2.03419365700229,,
"1715-07-01",,,,,,,,,,,,,,1.95497500188074,,
"1715-08-01",,,,,,,,,,,,,,2.01826082230463,,
"1715-09-01",,,,,,,,,,,,,,1.94440680063175,,
"1715-10-01",,,,,,,,,,,,,,1.86098457299378,,
"1715-11-01",,,,,,,,,,,,,,1.9486749739997,,
"1715-12-01",,,,,,,,,,,,,,1.95862211630447,,
"1716-01-01",,,,,,,,,,,,,,1.92239055502501,,
"1716-02-01",,,,,,,,,,,,,,1.99723717935243,,
"1716-03-01",,,,,,,,,,,,,,2.01421012355108,,
"1716-04-01",,,,,,,,,,,,,,2.07388987761904,,
"1716-05-01",,,,,,,,,,,,,,2.11364072892799,,
"1716-06-01",,,,,,,,,,,,,,2.05619366990328,,
"1716-07-01",,,,,,,,,,,,,,2.08228053580229,,
"1716-08-01",,,,,,,,,,,,,,2.12524780077884,,
"1716-09-01",,,,,,,,,,,,,,2.19200480614042,,
"1716-10-01",,,,,,,,,,,,,,2.30227543567329,,
"1716-11-01",,,,,,,,,,,,,,2.24482182645731,,
"1716-12-01",,,,,,,,,,,,,,2.23065391884669,,
"1717-01-01",,,,,,,,,,,,,,2.23874595686712,,
"1717-02-01",,,,,,,,,,,,,,2.20253463498865,,
"1717-03-01",,,,,,,,,,,,,,2.19964469157995,,
"1717-04-01",,,,,,,,,,,,,,2.26058012039235,,
"1717-05-01",,,,,,,,,,,,,,2.36155719778385,,
"1717-06-01",,,,,,,,,,,,,,2.4256407623882,,
"1717-07-01",,,,,,,,,,,,,,2.48433422275926,,
"1717-08-01",,,,,,,,,,,,,,2.50013156630466,,
"1717-09-01",,,,,,,,,,,,,,2.47813784180506,,
"1717-10-01",,,,,,,,,,,,,,2.48130683796156,,
"1717-11-01",,,,,,,,,,,,,,2.4699312198374,,
"1717-12-01",,,,,,,,,,,,,,2.63097160779934,,
"1718-01-01",,,,,,,,,,,,,,2.63506363032965,,
"1718-02-01",,,,,,,,,,,,,,2.68282081075941,,
"1718-03-01",,,,,,,,,,,,,,2.56883984164516,,
"1718-04-01",,,,,,,,,,,,,,2.60898205403749,,
"1718-05-01",,,,,,,,,,,,,,2.59283536081879,,
"1718-06-01",,,,,,,,,,,,,,2.52004944440307,,
"1718-07-01",,,,,,,,,,,,,,2.53869509966411,,
"1718-08-01",,,,,,,,,,,,,,2.47060596981661,,
"1718-09-01",,,,,,,,,,,,,,2.41009098394981,,
"1718-10-01",,,,,,,,,,,,,,2.38023645615839,,
"1718-11-01",,,,,,,,,,,,,,2.46148946256455,,
"1718-12-01",,,,,,,,,,,,,,2.64719370099961,,
"1719-01-01",,,,,,,,,,,,,,2.66082472605673,,
"1719-02-01",,,,,,,,,,,,,,2.6371720168571,,
"1719-03-01",,,,,,,,,,,,,,2.45064379257373,,
"1719-04-01",,,,,,,,,,,,,,2.51436386834395,,
"1719-05-01",,,,,,,,,,,,,,2.51236338386164,,
"1719-06-01",,,,,,,,,,,,,,2.55554248778259,,
"1719-07-01",,,,,,,,,,,,,,2.45221724267295,,
"1719-08-01",,,,,,,,,,,,,,2.50637884601551,,
"1719-09-01",,,,,,,,,,,,,,2.47162952232404,,
"1719-10-01",,,,,,,,,,,,,,2.46120092766748,,
"1719-11-01",,,,,,,,,,,,,,2.57208519000618,,
"1719-12-01",,,,,,,,,,,,,,2.69098529479882,,
"1720-01-01",,,,,,,,,,,,,,2.69566727511258,,
"1720-02-01",,,,,,,,,,,,,,3.01869566270007,,
"1720-03-01",,,,,,,,,,,,,,3.87478763970862,,
"1720-04-01",,,,,,,,,,,,,,4.09347130677997,,
"1720-05-01",,,,,,,,,,,,,,5.88741257561951,,
"1720-06-01",,,,,,,,,,,,,,8.21837984573101,,
"1720-07-01",,,,,,,,,,,,,,7.46854708975616,,
"1720-08-01",,,,,,,,,,,,,,7.16109596978766,,
"1720-09-01",,,,,,,,,,,,,,4.42981246464961,,
"1720-10-01",,,,,,,,,,,,,,3.32907957744917,,
"1720-11-01",,,,,,,,,,,,,,3.26797574706496,,
"1720-12-01",,,,,,,,,,,,,,3.34970125056372,,
"1721-01-01",,,,,,,,,,,,,,3.12022191719177,,
"1721-02-01",,,,,,,,,,,,,,3.0980926837365,,
"1721-03-01",,,,,,,,,,,,,,2.69911602030125,,
"1721-04-01",,,,,,,,,,,,,,2.6971803030112,,
"1721-05-01",,,,,,,,,,,,,,2.6088876543771,,
"1721-06-01",,,,,,,,,,,,,,2.61088951746143,,
"1721-07-01",,,,,,,,,,,,,,2.91893256800857,,
"1721-08-01",,,,,,,,,,,,,,2.80327116082366,,
"1721-09-01",,,,,,,,,,,,,,2.3712815612604,,
"1721-10-01",,,,,,,,,,,,,,2.3907132126998,,
"1721-11-01",,,,,,,,,,,,,,2.40589730619913,,
"1721-12-01",,,,,,,,,,,,,,2.4371717603322,,
"1722-01-01",,,,,,,,,,,,,,2.41298199240167,,
"1722-02-01",,,,,,,,,,,,,,2.37338109399976,,
"1722-03-01",,,,,,,,,,,,,,2.27932158513741,,
"1722-04-01",,,,,,,,,,,,,,2.26707418513691,,
"1722-05-01",,,,,,,,,,,,,,2.2856010409383,,
"1722-06-01",,,,,,,,,,,,,,2.32173039809908,,
"1722-07-01",,,,,,,,,,,,,,2.29066038242411,,
"1722-08-01",,,,,,,,,,,,,,2.26774666301526,,
"1722-09-01",,,,,,,,,,,,,,2.1690678172766,,
"1722-10-01",,,,,,,,,,,,,,2.28094459282974,,
"1722-11-01",,,,,,,,,,,,,,2.2717118576066,,
"1722-12-01",,,,,,,,,,,,,,2.34587336008363,,
"1723-01-01",,,,,,,,,,,,,,2.27920333163636,,
"1723-02-01",,,,,,,,,,,,,,2.28036216621074,,
"1723-03-01",,,,,,,,,,,,,,2.32140782676675,,
"1723-04-01",,,,,,,,,,,,,,2.29349326997508,,
"1723-05-01",,,,,,,,,,,,,,2.35077527827681,,
"1723-06-01",,,,,,,,,,,,,,2.36151842143843,,
"1723-07-01",,,,,,,,,,,,,,2.37991142130435,,
"1723-08-01",,,,,,,,,,,,,,2.43037702789487,,
"1723-09-01",,,,,,,,,,,,,,2.47570082101922,,
"1723-10-01",,,,,,,,,,,,,,2.46782691848109,,
"1723-11-01",,,,,,,,,,,,,,2.50420570838565,,
"1723-12-01",,,,,,,,,,,,,,2.59669511496935,,
"1724-01-01",,,,,,,,,,,,,,2.58685387497803,,
"1724-02-01",,,,,,,,,,,,,,2.64381691089949,,
"1724-03-01",,,,,,,,,,,,,,2.66045828665873,,
"1724-04-01",,,,,,,,,,,,,,2.62044611697495,,
"1724-05-01",,,,,,,,,,,,,,2.66843234228972,,
"1724-06-01",,,,,,,,,,,,,,2.70744476892342,,
"1724-07-01",,,,,,,,,,,,,,2.66592987407401,,
"1724-08-01",,,,,,,,,,,,,,2.63974966757468,,
"1724-09-01",,,,,,,,,,,,,,2.65555973859996,,
"1724-10-01",,,,,,,,,,,,,,2.67452556053821,,
"1724-11-01",,,,,,,,,,,,,,2.73368749476937,,
"1724-12-01",,,,,,,,,,,,,,2.73085682584931,,
"1725-01-01",,,,,,,,,,,,,,2.67754570569151,,
"1725-02-01",,,,,,,,,,,,,,2.70467622553329,,
"1725-03-01",,,,,,,,,,,,,,2.68245074684289,,
"1725-04-01",,,,,,,,,,,,,,2.77730795130922,,
"1725-05-01",,,,,,,,,,,,,,2.8186470309001,,
"1725-06-01",,,,,,,,,,,,,,2.84909436345851,,
"1725-07-01",,,,,,,,,,,,,,2.84737621516688,,
"1725-08-01",,,,,,,,,,,,,,2.9411402915262,,
"1725-09-01",,,,,,,,,,,,,,2.80296466338005,,
"1725-10-01",,,,,,,,,,,,,,2.82338042401824,,
"1725-11-01",,,,,,,,,,,,,,2.80533111743571,,
"1725-12-01",,,,,,,,,,,,,,2.71350338746412,,
"1726-01-01",,,,,,,,,,,,,,2.56177547285992,,
"1726-02-01",,,,,,,,,,,,,,2.49387307731246,,
"1726-03-01",,,,,,,,,,,,,,2.53773099117004,,
"1726-04-01",,,,,,,,,,,,,,2.52050111133315,,
"1726-05-01",,,,,,,,,,,,,,2.48844399085817,,
"1726-06-01",,,,,,,,,,,,,,2.58911045956558,,
"1726-07-01",,,,,,,,,,,,,,2.53812489974644,,
"1726-08-01",,,,,,,,,,,,,,2.53548195161598,,
"1726-09-01",,,,,,,,,,,,,,2.53595096732149,,
"1726-10-01",,,,,,,,,,,,,,2.3696954102808,,
"1726-11-01",,,,,,,,,,,,,,2.3515899350309,,
"1726-12-01",,,,,,,,,,,,,,2.31847107582832,,
"1727-01-01",,,,,,,,,,,,,,2.44166473859075,,
"1727-02-01",,,,,,,,,,,,,,2.46416091291142,,
"1727-03-01",,,,,,,,,,,,,,2.43173208928407,,
"1727-04-01",,,,,,,,,,,,,,2.55658019974864,,
"1727-05-01",,,,,,,,,,,,,,2.77185913281759,,
"1727-06-01",,,,,,,,,,,,,,2.76578655151401,,
"1727-07-01",,,,,,,,,,,,,,2.73304228318412,,
"1727-08-01",,,,,,,,,,,,,,2.71426721509161,,
"1727-09-01",,,,,,,,,,,,,,2.70857755233496,,
"1727-10-01",,,,,,,,,,,,,,2.65236451708336,,
"1727-11-01",,,,,,,,,,,,,,2.68062099406725,,
"1727-12-01",,,,,,,,,,,,,,2.65699147848476,,
"1728-01-01",,,,,,,,,,,,,,2.80012610429737,,
"1728-02-01",,,,,,,,,,,,,,2.75869013210116,,
"1728-03-01",,,,,,,,,,,,,,2.78028607562054,,
"1728-04-01",,,,,,,,,,,,,,2.77874714771906,,
"1728-05-01",,,,,,,,,,,,,,2.76152614548102,,
"1728-06-01",,,,,,,,,,,,,,2.71277318211817,,
"1728-07-01",,,,,,,,,,,,,,2.63106221025337,,
"1728-08-01",,,,,,,,,,,,,,2.73515846536684,,
"1728-09-01",,,,,,,,,,,,,,2.72909333215782,,
"1728-10-01",,,,,,,,,,,,,,2.71072887573658,,
"1728-11-01",,,,,,,,,,,,,,2.66456033373036,,
"1728-12-01",,,,,,,,,,,,,,2.61297599694881,,
"1729-01-01",,,,,,,,,,,,,,2.64373402446207,,
"1729-02-01",,,,,,,,,,,,,,2.64630304551078,,
"1729-03-01",,,,,,,,,,,,,,2.64915383411786,,
"1729-04-01",,,,,,,,,,,,,,2.66490877905839,,
"1729-05-01",,,,,,,,,,,,,,2.69911740407929,,
"1729-06-01",,,,,,,,,,,,,,2.76662761872981,,
"1729-07-01",,,,,,,,,,,,,,2.75922277900519,,
"1729-08-01",,,,,,,,,,,,,,2.76931598034618,,
"1729-09-01",,,,,,,,,,,,,,2.7691840897448,,
"1729-10-01",,,,,,,,,,,,,,2.76709132603667,,
"1729-11-01",,,,,,,,,,,,,,2.80342731513584,,
"1729-12-01",,,,,,,,,,,,,,2.84869793833577,,
"1730-01-01",,,,,,,,,,,,,,2.82635045553994,,
"1730-02-01",,,,,,,,,,,,,,2.78289920253273,,
"1730-03-01",,,,,,,,,,,,,,2.87091596519785,,
"1730-04-01",,,,,,,,,,,,,,2.84853908386646,,
"1730-05-01",,,,,,,,,,,,,,2.85190387043258,,
"1730-06-01",,,,,,,,,,,,,,2.89861806296738,,
"1730-07-01",,,,,,,,,,,,,,2.84177428937037,,
"1730-08-01",,,,,,,,,,,,,,2.84326674950725,,
"1730-09-01",,,,,,,,,,,,,,2.8806906984678,,
"1730-10-01",,,,,,,,,,,,,,2.86991893092992,,
"1730-11-01",,,,,,,,,,,,,,2.88704329257067,,
"1730-12-01",,,,,,,,,,,,,,2.89145033528101,,
"1731-01-01",,,,,,,,,,,,,,2.87482411957084,,
"1731-02-01",,,,,,,,,,,,,,2.87452784754042,,
"1731-03-01",,,,,,,,,,,,,,2.93949275873364,,
"1731-04-01",,,,,,,,,,,,,,2.94677939328513,,
"1731-05-01",,,,,,,,,,,,,,2.905985817784,,
"1731-06-01",,,,,,,,,,,,,,2.93055147855823,,
"1731-07-01",,,,,,,,,,,,,,2.92455283863222,,
"1731-08-01",,,,,,,,,,,,,,2.9376737041625,,
"1731-09-01",,,,,,,,,,,,,,2.89207674496786,,
"1731-10-01",,,,,,,,,,,,,,2.80135946814496,,
"1731-11-01",,,,,,,,,,,,,,2.85626291109232,,
"1731-12-01",,,,,,,,,,,,,,2.86548430854001,,
"1732-01-01",,,,,,,,,,,,,,2.84427116277997,,
"1732-02-01",,,,,,,,,,,,,,2.80488126575349,,
"1732-03-01",,,,,,,,,,,,,,2.86359182366097,,
"1732-04-01",,,,,,,,,,,,,,2.80638624145849,,
"1732-05-01",,,,,,,,,,,,,,2.8082287970901,,
"1732-06-01",,,,,,,,,,,,,,2.75405872645185,,
"1732-07-01",,,,,,,,,,,,,,2.77311033605759,,
"1732-08-01",,,,,,,,,,,,,,2.78280740501424,,
"1732-09-01",,,,,,,,,,,,,,2.82737814422602,,
"1732-10-01",,,,,,,,,,,,,,2.7479828838617,,
"1732-11-01",,,,,,,,,,,,,,2.74391059255358,,
"1732-12-01",,,,,,,,,,,,,,2.8286732691975,,
"1733-01-01",,,,,,,,,,,,,,2.80115942532432,,
"1733-02-01",,,,,,,,,,,,,,2.83033187775453,,
"1733-03-01",,,,,,,,,,,,,,2.82263678777608,,
"1733-04-01",,,,,,,,,,,,,,2.7679668078588,,
"1733-05-01",,,,,,,,,,,,,,2.80762490527065,,
"1733-06-01",,,,,,,,,,,,,,2.85398844592791,,
"1733-07-01",,,,,,,,,,,,,,2.77777139831948,,
"1733-08-01",,,,,,,,,,,,,,2.53094773012601,,
"1733-09-01",,,,,,,,,,,,,,2.47574318256356,,
"1733-10-01",,,,,,,,,,,,,,2.26018420194361,,
"1733-11-01",,,,,,,,,,,,,,2.26934207761869,,
"1733-12-01",,,,,,,,,,,,,,2.36229401427212,,
"1734-01-01",,,,,,,,,,,,,,2.30216465334046,,
"1734-02-01",,,,,,,,,,,,,,2.29321581477193,,
"1734-03-01",,,,,,,,,,,,,,2.267302602527,,
"1734-04-01",,,,,,,,,,,,,,2.28546814539468,,
"1734-05-01",,,,,,,,,,,,,,2.33460171275207,,
"1734-06-01",,,,,,,,,,,,,,2.42779627444598,,
"1734-07-01",,,,,,,,,,,,,,2.38660564317517,,
"1734-08-01",,,,,,,,,,,,,,2.40073538682343,,
"1734-09-01",,,,,,,,,,,,,,2.44772227470734,,
"1734-10-01",,,,,,,,,,,,,,2.37820213981577,,
"1734-11-01",,,,,,,,,,,,,,2.41990063030014,,
"1734-12-01",,,,,,,,,,,,,,2.47895977446649,,
"1735-01-01",,,,,,,,,,,,,,2.46231705677042,,
"1735-02-01",,,,,,,,,,,,,,2.47526118099674,,
"1735-03-01",,,,,,,,,,,,,,2.48779681148014,,
"1735-04-01",,,,,,,,,,,,,,2.46830539552762,,
"1735-05-01",,,,,,,,,,,,,,2.46485436576606,,
"1735-06-01",,,,,,,,,,,,,,2.41711765839603,,
"1735-07-01",,,,,,,,,,,,,,2.45824183168094,,
"1735-08-01",,,,,,,,,,,,,,2.45493611537498,,
"1735-09-01",,,,,,,,,,,,,,2.49502341610224,,
"1735-10-01",,,,,,,,,,,,,,2.58221272634363,,
"1735-11-01",,,,,,,,,,,,,,2.718733285423,,
"1735-12-01",,,,,,,,,,,,,,2.73163031600401,,
"1736-01-01",,,,,,,,,,,,,,2.75556093511449,,
"1736-02-01",,,,,,,,,,,,,,2.80067305358338,,
"1736-03-01",,,,,,,,,,,,,,2.83799940001066,,
"1736-04-01",,,,,,,,,,,,,,2.80653057637032,,
"1736-05-01",,,,,,,,,,,,,,2.83481644170718,,
"1736-06-01",,,,,,,,,,,,,,2.85451164200052,,
"1736-07-01",,,,,,,,,,,,,,2.81972440196091,,
"1736-08-01",,,,,,,,,,,,,,2.93443647771897,,
"1736-09-01",,,,,,,,,,,,,,2.89664752079872,,
"1736-10-01",,,,,,,,,,,,,,2.86369354319392,,
"1736-11-01",,,,,,,,,,,,,,2.86904004586144,,
"1736-12-01",,,,,,,,,,,,,,2.86235187015836,,
"1737-01-01",,,,,,,,,,,,,,2.87453478323908,,
"1737-02-01",,,,,,,,,,,,,,2.9133642477638,,
"1737-03-01",,,,,,,,,,,,,,2.79679916682827,,
"1737-04-01",,,,,,,,,,,,,,2.89810159439738,,
"1737-05-01",,,,,,,,,,,,,,2.90594914831309,,
"1737-06-01",,,,,,,,,,,,,,2.89875020534634,,
"1737-07-01",,,,,,,,,,,,,,2.84087654407289,,
"1737-08-01",,,,,,,,,,,,,,2.85267844746964,,
"1737-09-01",,,,,,,,,,,,,,2.85404116660048,,
"1737-10-01",,,,,,,,,,,,,,2.84105206869561,,
"1737-11-01",,,,,,,,,,,,,,2.8403837376558,,
"1737-12-01",,,,,,,,,,,,,,2.83524760804061,,
"1738-01-01",,,,,,,,,,,,,,2.83007042502812,,
"1738-02-01",,,,,,,,,,,,,,2.82125369994146,,
"1738-03-01",,,,,,,,,,,,,,2.79547671316603,,
"1738-04-01",,,,,,,,,,,,,,2.74413616246982,,
"1738-05-01",,,,,,,,,,,,,,2.81185339479847,,
"1738-06-01",,,,,,,,,,,,,,2.77617837883379,,
"1738-07-01",,,,,,,,,,,,,,2.67853740466698,,
"1738-08-01",,,,,,,,,,,,,,2.81422024915694,,
"1738-09-01",,,,,,,,,,,,,,2.83212118908317,,
"1738-10-01",,,,,,,,,,,,,,2.82700626757178,,
"1738-11-01",,,,,,,,,,,,,,2.83889936863653,,
"1738-12-01",,,,,,,,,,,,,,2.83483339662489,,
"1739-01-01",,,,,,,,,,,,,,2.81889675278164,,
"1739-02-01",,,,,,,,,,,,,,2.77714765486937,,
"1739-03-01",,,,,,,,,,,,,,2.79582918544309,,
"1739-04-01",,,,,,,,,,,,,,2.74478936432214,,
"1739-05-01",,,,,,,,,,,,,,2.76872651064602,,
"1739-06-01",,,,,,,,,,,,,,2.63387581050464,,
"1739-07-01",,,,,,,,,,,,,,2.59557250964816,,
"1739-08-01",,,,,,,,,,,,,,2.59850356034006,,
"1739-09-01",,,,,,,,,,,,,,2.62112443683785,,
"1739-10-01",,,,,,,,,,,,,,2.57420865779123,,
"1739-11-01",,,,,,,,,,,,,,2.65644621856513,,
"1739-12-01",,,,,,,,,,,,,,2.67212920668772,,
"1740-01-01",,,,,,,,,,,,,,2.63793798614681,,
"1740-02-01",,,,,,,,,,,,,,2.63521637986172,,
"1740-03-01",,,,,,,,,,,,,,2.70440472732754,,
"1740-04-01",,,,,,,,,,,,,,2.70224434214105,,
"1740-05-01",,,,,,,,,,,,,,2.74307496772213,,
"1740-06-01",,,,,,,,,,,,,,2.74691013820608,,
"1740-07-01",,,,,,,,,,,,,,2.74129474653233,,
"1740-08-01",,,,,,,,,,,,,,2.74642053379253,,
"1740-09-01",,,,,,,,,,,,,,2.63257690934914,,
"1740-10-01",,,,,,,,,,,,,,2.62463520388838,,
"1740-11-01",,,,,,,,,,,,,,2.66287893209674,,
"1740-12-01",,,,,,,,,,,,,,2.66579966414039,,
"1741-01-01",,,,,,,,,,,,,,2.70114543556608,,
"1741-02-01",,,,,,,,,,,,,,2.72034923580965,,
"1741-03-01",,,,,,,,,,,,,,2.71671537021718,,
"1741-04-01",,,,,,,,,,,,,,2.78742842592533,,
"1741-05-01",,,,,,,,,,,,,,2.73170042492025,,
"1741-06-01",,,,,,,,,,,,,,2.74518863468792,,
"1741-07-01",,,,,,,,,,,,,,2.73383214045469,,
"1741-08-01",,,,,,,,,,,,,,2.77026324802058,,
"1741-09-01",,,,,,,,,,,,,,2.74488693268435,,
"1741-10-01",,,,,,,,,,,,,,2.81185312940024,,
"1741-11-01",,,,,,,,,,,,,,2.75368226657415,,
"1741-12-01",,,,,,,,,,,,,,2.72086358246264,,
"1742-01-01",,,,,,,,,,,,,,2.76874344715947,,
"1742-02-01",,,,,,,,,,,,,,2.70727928385053,,
"1742-03-01",,,,,,,,,,,,,,2.75884507468725,,
"1742-04-01",,,,,,,,,,,,,,2.75410937502254,,
"1742-05-01",,,,,,,,,,,,,,2.84331184386314,,
"1742-06-01",,,,,,,,,,,,,,2.88590683808156,,
"1742-07-01",,,,,,,,,,,,,,2.90695529862714,,
"1742-08-01",,,,,,,,,,,,,,2.87271046713294,,
"1742-09-01",,,,,,,,,,,,,,2.88411215630528,,
"1742-10-01",,,,,,,,,,,,,,2.89966447177505,,
"1742-11-01",,,,,,,,,,,,,,2.95010693570207,,
"1742-12-01",,,,,,,,,,,,,,2.95700728953928,,
"1743-01-01",,,,,,,,,,,,,,2.9563628885582,,
"1743-02-01",,,,,,,,,,,,,,2.95728620710892,,
"1743-03-01",,,,,,,,,,,,,,2.97203801584322,,
"1743-04-01",,,,,,,,,,,,,,3.01828351814538,,
"1743-05-01",,,,,,,,,,,,,,3.10547385565673,,
"1743-06-01",,,,,,,,,,,,,,3.02784562283809,,
"1743-07-01",,,,,,,,,,,,,,3.06901214287925,,
"1743-08-01",,,,,,,,,,,,,,3.01501870829136,,
"1743-09-01",,,,,,,,,,,,,,3.03973689039332,,
"1743-10-01",,,,,,,,,,,,,,3.07349036359063,,
"1743-11-01",,,,,,,,,,,,,,3.06218245202481,,
"1743-12-01",,,,,,,,,,,,,,3.09895710950359,,
"1744-01-01",,,,,,,,,,,,,,3.08818382506892,,
"1744-02-01",,,,,,,,,,,,,,2.93555891416628,,
"1744-03-01",,,,,,,,,,,,,,2.82693880347749,,
"1744-04-01",,,,,,,,,,,,,,2.8458900070531,,
"1744-05-01",,,,,,,,,,,,,,2.86267537245383,,
"1744-06-01",,,,,,,,,,,,,,2.9304159470369,,
"1744-07-01",,,,,,,,,,,,,,2.96250116198912,,
"1744-08-01",,,,,,,,,,,,,,2.94363654053964,,
"1744-09-01",,,,,,,,,,,,,,2.95932612353658,,
"1744-10-01",,,,,,,,,,,,,,2.95836368614941,,
"1744-11-01",,,,,,,,,,,,,,3.00525083604464,,
"1744-12-01",,,,,,,,,,,,,,3.00118419079965,,
"1745-01-01",,,,,,,,,,,,,,2.95266295731584,,
"1745-02-01",,,,,,,,,,,,,,2.9499077085973,,
"1745-03-01",,,,,,,,,,,,,,2.96346960688493,,
"1745-04-01",,,,,,,,,,,,,,3.00732187043495,,
"1745-05-01",,,,,,,,,,,,,,3.00715929035409,,
"1745-06-01",,,,,,,,,,,,,,3.00880234578695,,
"1745-07-01",,,,,,,,,,,,,,2.92985255578132,,
"1745-08-01",,,,,,,,,,,,,,2.8533765025435,,
"1745-09-01",,,,,,,,,,,,,,2.79109890383702,,
"1745-10-01",,,,,,,,,,,,,,2.79249231495055,,
"1745-11-01",,,,,,,,,,,,,,2.72122516035709,,
"1745-12-01",,,,,,,,,,,,,,2.57007027719268,,
"1746-01-01",,,,,,,,,,,,,,2.53883724838603,,
"1746-02-01",,,,,,,,,,,,,,2.47678103243827,,
"1746-03-01",,,,,,,,,,,,,,2.5314452754402,,
"1746-04-01",,,,,,,,,,,,,,2.64217625859141,,
"1746-05-01",,,,,,,,,,,,,,2.65315903071871,,
"1746-06-01",,,,,,,,,,,,,,2.72677653466018,,
"1746-07-01",,,,,,,,,,,,,,2.83614995896471,,
"1746-08-01",,,,,,,,,,,,,,2.89161129246164,,
