"date","pop","gdp_nom","gdp_defl","cpi","ur","narrow","broad","stir","ltir","xr_usd"
"1870-01-01",3.61019832056417,423.276350835588,,4.04507155580112,4.99232780470886,57.8211323600382,66.8150125368666,3.75,4.673,0.964404118509241
"1871-01-01",3.63619974891173,441.765241553621,2.82649515922395,4.44007576120957,3.98009030499548,62.6395600567081,72.9315510709892,2.5,4.386,0.989526571100553
"1872-01-01",3.66220117725928,497.075960151133,3.12308040441743,4.95339140739743,3.71968610136179,73.5905320945941,85.3513926746276,5,4.505,1.00189693743732
"1873-01-01",3.67020161675084,536.703479167932,3.29638997483942,5.05662800780329,3.60676898635078,72.2764154500478,84.7910990684484,4.69,4.31,0.982944307554079
"1874-01-01",3.74520573698416,522.026302173606,3.26415483086093,5.04530183432851,4.08573012335739,72.7144543315632,86.3319064854412,3.5,3.937,0.994455259539595
"1875-01-01",3.78820809925127,507.110334475462,2.96383682101669,4.49322736580056,3.53496867474459,76.6568042652022,92.4484450195638,3.19,3.968,0.963378257574726
"1876-01-01",3.83221051645482,508.462197315217,2.93029555832393,4.39535703600007,3.27491667592629,80.5991541988412,98.5182924198382,2.75,4,1.0098985801217
"1877-01-01",3.88321331821349,523.587633002571,2.94242339534243,4.57281889161768,3.23461653548419,81.9132708433875,101.319760450734,2.75,3.953,1.08158650639149
"1878-01-01",3.83421062632771,497.607132220311,2.84027434655283,4.35530719612448,3.34158520531023,87.6077763030882,108.790341866456,3.31,4,1.12211407127072
"1879-01-01",3.98621897666726,471.493742300181,2.72174960922164,4.12836458805909,3.29931341270668,82.3513097249029,103.187405804665,3,3.817,1.12828820489084
"1880-01-01",4.04322210804459,509.193107693204,2.73960682743591,4.20468730463675,3.409517918615,83.6654263694492,106.455785174043,2.5,3.84,1.13179029908654
"1881-01-01",4.07922408575658,515.419676084751,2.73224536619136,4.28503398728628,3.44240965728398,84.9795430139956,109.724164543422,3.07,3.72,1.13658330724097
"1882-01-01",4.13022688751525,541.211231969694,2.79465303823263,4.27657929619299,3.67449265293998,85.417581895511,111.591809897352,4.26,3.75,1.12734220927436
"1883-01-01",4.18022963433746,531.840454144082,2.55354953776351,3.96326879401337,3.63879630658477,81.475231961872,108.790341866456,3.81,3.84,1.13153572838531
"1884-01-01",4.2262321614139,526.353895003056,2.48349788847633,3.7670860051194,3.86840785237287,81.475231961872,111.12489855887,2.8,3.75,1.13109256662628
"1885-01-01",4.27623490823612,504.358077271875,2.32797063746149,3.55028525352933,3.95897576756844,81.475231961872,112.525632574318,2.37,3.6,1.12755362547704
"1886-01-01",4.32623765505834,497.32588259716,2.26066416967199,3.40072175629896,4.18065355529927,86.7316985400573,121.396948005488,1.92,3.36,1.12655172413793
"1887-01-01",4.37824051175345,518.537662985817,2.29860943620039,3.49573003580953,4.32821900611523,85.417581895511,122.330770682453,2.13,3.38,1.1299582068421
"1888-01-01",4.43224347832144,535.502568987985,2.3413376575098,3.49759228439159,4.53644985717289,84.5415041324801,123.731504697901,2.13,3.25,1.12790117574454
