"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer"
"2002-04-01",11903.2777524731,78.6583643641035,78.56,5.8,51739.8025612044,128917.511345055,130032.440319955,5.39,99.1833555293113
"2002-05-01",11789.6117739711,79.1343016346073,79.17,6.2,51590.7206760347,130649.216191808,131280.876879826,5.403,100.188456416313
"2002-06-01",11865.8104735558,79.4340814332155,79.43,6.4,52064.4653061329,131379.612917001,131772.849320751,5.263,101.233761338794
"2002-07-01",11953.9374142632,79.821024965275,79.62,6.6,52395.7817253715,130808.772655426,131248.401871643,5.116,102.078046083876
"2002-08-01",11907.0668247206,80.0489323148542,79.73,6.6,53063.382399022,132043.648709945,132710.944734241,4.851,101.877025906475
"2002-09-01",11915.4957610162,80.072701430174,79.7,6.8,52793.2270907768,131208.838708112,131814.987852532,4.631,101.555393622635
"2002-10-01",12040.4333178959,80.5385155442098,80.17,7.3,52962.100368817,131036.925943939,131688.540749781,4.701,101.987587004046
"2002-11-01",11948.9832254455,80.9533495194878,80.62,7.5,52332.2052585949,128585.063178977,129173.592450656,4.655,102.831871749127
"2002-12-01",11897.6834566586,80.9824814044051,80.7,7.5,52427.8383696319,127220.709715611,127962.892698157,4.452,102.892177802347
"2003-01-01",12091.9169397571,80.9840035128663,80.75,7.6,51771.4513885283,126838.278797323,127750.056204519,4.27,103.585697414378
"2003-02-01",12144.3537175461,81.0000406496291,80.75,7.6,52968.3292804945,126647.674915902,127656.482128716,4.043,103.465085307938
"2003-03-01",11803.2293426968,81.1126615288434,80.8,7.7,54890.5328971525,127070.383853951,127986.057704188,4.081,103.294218157148
"2003-04-01",12109.0580255569,81.98199111068,81.48,7.8,54164.3820493038,126765.075195737,127584.398971453,4.184,103.887227680478
"2003-05-01",12173.4290874179,82.5975810335646,82.05,8,54233.2447809381,127967.69144999,128707.898783336,3.911,105.384828002111
"2003-06-01",12044.0128870253,82.5315021270799,82.08,8,54604.4128562801,130251.30371522,130916.377207224,3.774,105.334572957761
"2003-07-01",12267.6897473007,82.2119140459355,81.96,7.8,54494.8065326644,130406.261648569,130954.618106258,4.098,104.88227755861
"2003-08-01",12127.0044731927,82.2349841103847,82.05,7.8,55352.1769358148,131696.966055004,132482.395183605,4.264,104.409880141719
"2003-09-01",12216.3057795066,82.5041523496091,82.21,7.9,55876.6206593754,132331.023966989,133031.963419885,4.293,104.218910973189
"2003-10-01",12341.5857617325,82.9926187075928,82.43,8,56018.6185926399,132790.50938186,133548.398950888,4.356,104.99283865618
"2003-11-01",12344.7748846715,83.2165403281116,82.51,7.9,56559.1295731876,132977.889885011,133808.09329905,4.484,105.19385883358
"2003-12-01",12404.439353596,83.2763575339338,82.54,7.7,56645.9491537028,132286.426652901,133080.823485249,4.403,105.696409277081
"2004-01-01",12408.1364995232,83.1880811154397,82.54,7.5,57295.4023602197,132668.764627792,133368.36699876,4.254,106.007990552052
"2004-02-01",12359.3965260945,82.8967463657881,82.45,7.6,57461.6427771963,132455.805732712,133407.619090848,4.188,105.545644144031
"2004-03-01",12599.3669743823,82.799911287788,82.64,7.6,58666.9387116655,133204.512702956,134196.789274936,3.995,104.84207352313
"2004-04-01",12585.4381376688,83.1672554866903,83.42,7.8,58303.5465856297,134693.085605013,135686.484726073,4.246,104.73151242556
"2004-05-01",12608.5484298571,83.6512381939202,84.11,8.1,59359.6943155222,135042.74798727,135916.44345357,4.422,105.354674975501
"2004-06-01",12790.713432474,84.6184941058452,85.06,8.3,58127.415249738,135536.84788882,136479.630898698,4.472,105.505440108551
"2004-07-01",12804.621184082,84.1449295693119,84.38,8.2,58209.8620497889,136830.180580217,137538.146432297,4.352,105.595899188381
"2004-08-01",12663.2938878929,84.0933508738598,84.04,8.5,59053.8163257876,135377.361283356,136624.333296985,4.183,104.93253260296
"2004-09-01",12723.0849280252,84.4349699388508,83.97,8.6,58713.5922790688,135563.955537793,136946.57500647,4.117,104.80186948765
"2004-10-01",12965.4784380995,85.3394420418268,84.35,8.5,58897.4853389547,136042.120834376,137508.179393409,3.994,105.264215895671
"2004-11-01",13015.1093314382,85.9298381483905,84.63,8.5,59595.1625103567,138426.056735521,139845.815402654,3.861,106.068296605272
"2004-12-01",12725.2122304623,86.065377808276,84.66,8.7,59243.8386373888,139415.059748426,140800.0932776,3.644,106.188908711712
"2005-01-01",13117.0561570813,85.5208140621063,84.23,8.7,61517.6988818152,140475.525214018,141735.108693027,3.559,105.736613312561
"2005-02-01",12989.916669334,85.4153618928365,84.19,8.8,61399.6115087422,139395.094139759,141135.04409114,3.551,104.98278764731
"2005-03-01",12843.8271735847,85.6714641302893,84.47,9,62190.0777631606,141438.660419615,143057.137912215,3.696,104.97273663844
"2005-04-01",13123.051152805,86.3217292415384,85.1,9.1,62733.9208567351,141177.004826998,143017.941776094,3.502,104.92248159409
