"date","pop","gdp_nom","gdp_defl","cpi","ur","narrow","broad","stir","ltir","xr_usd"
"1870-01-01",31.4167875964256,1042.69996660635,,1.22697133936213,3.7,123.403258783681,499.97870219955,3.05,3.24,0.179
"1871-01-01",31.7019399679218,1127.06931923485,1.0288403352342,1.2441489381132,1.6,132.680038489456,551.076925885431,2.63,3.23,0.1832
"1872-01-01",31.8910410142825,1195.87451258364,1.08934607015815,1.30262393820452,0.9,133.877165880205,571.702415692543,3.9,3.24,0.1837
"1873-01-01",32.1942030092416,1253.80909006743,1.10649446687789,1.34300528028886,1.1,134.580680079249,571.737075526977,4.49,3.24,0.1803
"1874-01-01",32.5183762315742,1246.75221702215,1.09353126881304,1.29868610603933,1.6,135.002003041209,590.641126890587,3.41,3.24,0.1845
"1875-01-01",32.8565569388223,1220.4098017372,1.04242309852778,1.27401107002459,2.2,137.797831624023,608.82983778243,2.9,3.2,0.1789
"1876-01-01",33.2177499427175,1204.36117384067,1.02263534943235,1.2701890368145,3.4,134.528299039723,610.737091449418,1.89,3.16,0.1844
"1877-01-01",33.5939509661652,1191.2772382878,0.997613086797027,1.26129771355681,4.4,130.613589027426,577.852610758026,2.34,3.15,0.197
"1878-01-01",33.9501412968762,1160.07466447497,0.977403339397307,1.23354916385856,6.2,134.312333003925,548.099068443738,3.23,3.15,0.2045
"1879-01-01",34.3223401817766,1119.36343234789,0.935751582666864,1.17927300064878,10.7,126.026980945627,552.683794320668,1.76,3.17,0.206
"1880-01-01",34.641510730925,1193.51289484338,0.961729736134729,1.21465119066825,5.2,122.709900569221,550.264345322617,2.32,3.1,0.2064
"1881-01-01",34.9536775376156,1217.59447377789,0.941766615793152,1.2012900275709,3.5,125.357885055264,572.126080066308,2.86,2.9,0.207
"1882-01-01",35.2248224241962,1257.2812069911,0.946597575056727,1.2133029278466,2.3,128.144114585042,590.831937616425,3.38,2.94,0.2053
"1883-01-01",35.4689528755824,1259.1875495718,0.938082309700772,1.20723641320737,2.6,123.582142132825,588.629998042128,3.03,2.83,0.2062
"1884-01-01",35.7430993660735,1219.42718738573,0.903746990592028,1.17464103005077,8.1,123.133281830165,591.515725770633,2.4,2.72,0.206
"1885-01-01",36.0342549453907,1192.5141497964,0.890091691246422,1.13940179914924,9.3,121.381340730783,603.220726363693,2.13,2.85,0.2059
"1886-01-01",36.3324142671657,1201.00935300065,0.880963915628329,1.12117137036286,10.2,121.253050470455,605.725587633248,2.13,2.81,0.2057
"1887-01-01",36.6175666386619,1252.79701457913,0.886758250065277,1.11556551351104,7.6,116.15541602771,613.601551709938,2.4,2.72,0.2061
"1888-01-01",36.9007179408845,1306.0250480739,0.887411315690944,1.12337447210562,4.9,119.737501203094,635.182508157148,2.38,2.62,0.2053
"1889-01-01",37.1978767280226,1379.28181397828,0.884700972733456,1.1391017147151,2.1,123.322766546633,652.484474224859,2.69,2.63,0.2054
"1890-01-01",37.5050408615291,1413.32508194083,0.901133391671295,1.14137991814452,2.1,126.795491373178,674.160518001056,3.66,2.67,0.2057
"1891-01-01",37.8222103414038,1414.68954007934,0.907540410138114,1.14936957757154,3.5,128.257949682037,692.584711518742,2.63,2.68,0.2057
"1892-01-01",38.154387840831,1376.84976101564,0.905308731184057,1.15396705588183,6.3,129.545402409844,695.606842583708,1.43,2.65,0.2052
"1893-01-01",38.5105781715421,1377.9851766796,0.90754581600373,1.14588928649066,7.5,128.590857354946,688.669758615125,2.13,2.6,0.2056
"1894-01-01",38.8797754525319,1454.12556915309,0.887272582855903,1.12297150076084,6.9,125.468130700793,705.11876096198,0.97,2.55,0.205
"1895-01-01",39.2419689910639,1490.46852322839,0.882757131563322,1.11174178575324,5.8,134.267641228197,745.607522756147,0.8,2.29,0.2046
"1896-01-01",39.6201710837852,1538.63307745655,0.880497760697953,1.10840656039598,3.3,134.596167424568,778.971640923742,1.47,2.06,0.2053
"1897-01-01",40.0083785228748,1583.0868052032,0.899924297393446,1.12503265880192,3.3,138.190486874617,799.689188227774,1.78,1.96,0.2056
"1898-01-01",40.4025891697854,1670.86296400899,0.90136284094046,1.12840775677832,2.8,138.902214189298,811.496934191154,2.66,2,0.2063
"1899-01-01",40.7947987474223,1772.67210445864,0.914302049955973,1.13630661107576,2,152.304421825654,850.616348205005,3.18,2.18,0.2056
"1900-01-01",41.1770029786909,1847.51054214158,0.96716935749817,1.19425824824063,2.5,152.895205638447,865.320814525685,3.66,2.53,0.2056
"1901-01-01",41.5602077445964,1854.5033677283,0.960198012789443,1.20022953948183,3.3,153.504033718509,855.348349428211,3.16,2.67,0.2052
"1902-01-01",41.9153975406706,1867.7592839848,0.94967414420493,1.20022953948183,4,153.933370150944,880.662996914765,2.97,2.66,0.2053
"1903-01-01",42.2685862674712,1842.96165756779,0.952026582738458,1.20503045763976,4.7,150.175827251148,854.07574956032,3.41,2.75,0.2056
"1904-01-01",42.6337814099137,1842.91693183501,0.941711796001774,1.20262039672448,6,145.608158973048,853.621953563733,2.68,2.83,0.2054
"1905-01-01",43.0039792255404,1910.13030324645,0.939757077595852,1.20743087831138,5,152.976430986441,873.764328340723,2.56,2.78,0.2056
"1906-01-01",43.3841823875353,1991.86950683514,0.956643242437189,1.20743087831138,3.6,154.337693819189,901.700440236683,3.99,2.83,0.2061
"1907-01-01",43.760383410983,2070.97269741496,0.973670288083924,1.22192004885112,3.7,157.09998626316,906.95094011223,4.47,2.97,0.2058
"1908-01-01",44.1475903154357,1970.53482554548,0.964098770255713,1.22802964909537,7.8,158.099516585011,932.65117261452,2.32,2.9,0.2055
"1909-01-01",44.54380203162,2010.67420327565,0.95720237977769,1.23416979734085,7.7,161.355015952596,945.85583978806,2.29,2.98,0.2052
"1910-01-01",44.9400137478042,2096.82161888271,0.974132675751738,1.24527732551691,4.7,165.677611443187,972.084533556255,3.16,3.08,0.2056
"1911-01-01",45.2922019399679,2182.34881345891,0.979478557778203,1.24652260284243,3,172.964965617705,985.035166837264,2.91,3.15,0.2057
"1912-01-01",45.4502864125869,2279.13225752947,1.01011173300751,1.28391828092771,3.2,177.017412808526,1014.59117662688,3.62,3.28,0.2055
"1913-01-01",45.6734056365997,2371.50437085364,1.00989011540726,1.278782607804,2.1,185.839692303308,1073.9850042279,4.37,3.39,0.2054
"1914-01-01",46.0736194913313,2401.64756540982,0.99961065130777,1.27494625998058,3.3,236.100381055652,1230.16324803163,2.91,3.46,0.2028
"1915-01-01",46.3647750706484,2890.07363069027,1.13065371849303,1.43431454247815,1.1,282.27320955564,1322.49209832759,3.66,3.82,0.2102
"1916-01-01",46.5388680974567,3369.27093780489,1.29309109750305,1.6939254746667,0.4,338.63333268966,1517.21468074455,5.2,4.31,0.2098
"1917-01-01",46.6389215611395,4197.07482020713,1.59923975080011,2.12079469428272,0.6,397.359415696948,1768.39632806899,4.79,4.58,0.2099
"1918-01-01",46.5999007103032,5007.41464713332,1.86790975160302,2.58736952702491,0.8,543.449198517468,2205.88944755265,3.57,4.4,0.2099
"1919-01-01",46.5588787901932,5378.27796345948,2.22657054198047,2.84869384925443,3.4,592.106456970962,2543.42321089371,3.48,4.62,0.2259
"1920-01-01",46.8460322309631,5945.48321862517,2.67060199086879,3.2873927020396,2,584.530674260606,2695.75900750085,6.21,5.32,0.2729
"1921-01-01",44.0955625143206,4677.77314035678,2.28323484009209,3.0046769296642,11.3,525.661375259153,2605.42621975648,4.58,5.21,0.2598
"1922-01-01",44.3957229053693,4249.81075395489,1.97264723437223,2.58402215951122,9.8,480.763907994156,2315.28080931505,2.57,4.43,0.2258
"1923-01-01",44.6198426640189,4055.54468192527,1.82431358502336,2.42898082994054,8.1,473.958525720591,2278.72005945398,2.62,4.31,0.2186
"1924-01-01",44.9390132131673,4162.29485021878,1.79685493575494,2.41197796413096,7.2,475.711192316477,2275.99314922464,3.39,4.39,0.2264
"1925-01-01",45.0830902008707,4297.89641534837,1.76928541846819,2.41921389802335,7.9,471.169848901311,2274.50690052392,4.09,4.43,0.2071
"1926-01-01",45.2561826930421,4145.945725345,1.77300979795176,2.39986018683916,8.8,464.714433110247,2307.24939986377,4.51,4.55,0.2058
"1927-01-01",45.4132666310242,4384.45060585661,1.73494896512868,2.34226354235502,6.8,469.328957094004,2368.33388104535,4.25,4.56,0.2057
"1928-01-01",45.6023676773849,4384.45060585661,1.71334785155742,2.33523675172795,7.5,461.668770203289,2466.32823866561,4.15,4.47,0.2055
"1929-01-01",45.6964179332468,4472.9282228206,1.69756436495832,2.31421962096241,7.3,454.984345016267,2471.64053914083,5.26,4.6,0.2059
"1930-01-01",45.8905216527916,4399.83801750253,1.68239387876287,2.24942147157546,11.2,449.968125109162,2593.73801229194,2.48,4.46,0.2057
"1931-01-01",46.098632857252,4115.17090205318,1.65925355206979,2.15269634829771,15.1,448.297133253268,2524.6874293402,3.59,4.53,0.2205
