"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer"
"1994-01-01",,,,,,,,,96.8210762891747
"1994-02-01",,,,,,,,,96.5114246472718
"1994-03-01",,,,,,,,,97.9597952303658
"1994-04-01",,,,,,,,,94.9531776751155
"1994-05-01",,,,,,,,,93.6246722437258
"1994-06-01",,,,,,,,,93.4049194656012
"1994-07-01",,,,,,,,,95.0530653015358
"1994-08-01",,,,,,,,,95.2927956049444
"1994-09-01",,,,,,,,,95.4526158072169
"1994-10-01",,,,,,,,,95.9720314646023
"1994-11-01",,,,,,,,,96.3516044449994
"1994-12-01",,,,,,,,,96.2916718691472
"1995-01-01",,,,,,,,,97.2705706080659
"1995-02-01",,,,,,,,,97.4403795729804
"1995-03-01",,,,,,,,,100.78661505806
"1995-04-01",,,,,,,,,102.145086777375
"1995-05-01",,,,,,,,,101.006367836184
"1995-06-01",,,,,,,,,99.8576601323511
"1995-07-01",,,,,,,,,99.2783118991135
"1995-08-01",,,,,,,,,97.1806717442877
"1995-09-01",,,,,,,,,96.1618179548008
"1995-10-01",,,,,,,,,97.0807841178674
"1995-11-01",,,,,,,,,96.8310650518167
"1995-12-01",,,,,,,,,96.5413909351979
"1996-01-01",,,,,,,,,96.0219752778125
"1996-02-01",,,,,,,,,95.852166312898
"1996-03-01",,,,,,,,,95.3327506555125
"1996-04-01",,,,,,,,,94.3938069671619
"1996-05-01",,,,,,,,,95.7323011611937
"1996-06-01",,,,,,,,,97.1207391684355
"1996-07-01",,,,,,,,,98.3193906854789
"1996-08-01",,,,,,,,,99.3781995255338
"1996-09-01",,,,,,,,,98.6390310900237
"1996-10-01",,,,,,,,,98.019727806218
"1996-11-01",,,,,,,,,98.6490198526658
"1996-12-01",,,,,,,,,97.7999750280934
"1997-01-01",,,,,,,,,97.5702334873268
"1997-02-01",,,,,,,,,97.0807841178674
"1997-03-01",,,,,,,,,96.8010987638906
"1997-04-01",,,,,,,,,96.5014358846298
"1997-05-01",,,,,,,,,96.3216381570733
"1997-06-01",,,,,,,,,96.5014358846298
"1997-07-01",,,,,,,,,95.3727057060807
"1997-08-01",,,,,,,,,95.9420651766762
"1997-09-01",,,,,,,,,96.9109751529529
"1997-10-01",,,,,,,,,97.5702334873268
"1997-11-01",,,,,,,,,98.4991884130353
"1997-12-01",,,,,,,,,99.2283680859034
"1998-01-01",1756.99566759272,61.7459075532664,62.8794760043666,,,,,,101.246098139593
"1998-02-01",1788.45931977715,62.0075538028128,63.1694735877201,,,,,,101.086277937321
"1998-03-01",1770.34501263013,62.0260346397343,63.4394713377389,,,,,,100.956424022974
"1998-04-01",1802.35680229396,62.0709328718404,63.7394688377597,,,,,,100.397053315021
"1998-05-01",1814.32427865946,62.2456820586388,64.1594653377888,,,,,,100.506929704083
"1998-06-01",1790.51891904658,62.010518562465,64.1994650044583,,,,,,99.7178174553627
"1998-07-01",1767.06330519195,61.6149146331846,64.0294664211132,,,,,,98.9486827319266
"1998-08-01",1863.69582518064,61.7144432805825,63.9794668377763,,,,,,100.157323011612
"1998-09-01",1839.04086962741,61.8950120536838,64.2994641711319,,,,,,100.526907229367
"1998-10-01",1832.1292452988,61.8890270705048,64.329463921134,,,,,,99.1384692221251
"1998-11-01",1881.1592215212,62.4231276988631,64.6094615878201,,,,,,98.738918716444
"1998-12-01",1826.01153317999,62.7586770580087,64.7994600045,,,,,,99.0485703583469
"1999-01-01",1866.34842582614,63.9527878614975,65.4494545878784,,,,,,99.448120864028
"1999-02-01",1827.88773214948,64.1707890978308,65.6894525878951,,,,,,97.7000874016731
"1999-03-01",1825.56384202438,63.9826040193968,65.8394513379055,,,,,,96.0319640404545
"1999-04-01",1844.55864230207,63.4252583131108,65.9594503379139,,,,,,95.8222000249719
"1999-05-01",1855.47688680104,63.4847177801267,66.3994466712778,,,,,,96.7811212386066
"1999-06-01",1870.86447089689,63.4156583991461,66.3694469212757,,,,,,96.2716943438632
"1999-07-01",1888.6038410459,64.0368321534944,66.739443837968,,,,,,96.1518291921588
"1999-08-01",1822.89198686998,64.0140862765675,66.6194448379597,,,,,,96.1817954800849
"1999-09-01",1862.00417208411,64.6252044251616,66.7794435046375,,,,,,95.4326382819328
"1999-10-01",1914.10074700185,65.309197242175,66.9194423379805,,,,,,95.5824697215632
"1999-11-01",1874.36169337378,64.9418571899879,66.6394446712944,,,,,,94.4537395430141
"1999-12-01",1864.73755962437,64.8314899167377,66.989441754652,,,,,,94.0741665626171
"2000-01-01",1893.40459190113,64.5086689688099,67.4494379213507,14.7,,,,,93.7745036833562
