"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","bm","policy","cr_1d","bb_3m","gov_10y","reer","rrppi","xr_usd","hfwh","hhwh"
"1975-07-01",,,,,,,,,,,,,,41.6840579436428,0.871460260188183,,
"1975-10-01",,,,,,,,,,,,,,40.9219108055702,0.953215777112953,,
"1976-01-01",,,,,,,,,,,,,,40.0519534889577,0.960920969213825,,
"1976-04-01",,,,,,,,,,,,,,39.0884295283423,1.00358541812275,,
"1976-07-01",,,,,,,,,,,,,,38.2737150915364,1.00349038444408,,
"1976-10-01",,,,,,,,,,,,,,37.8632494774748,1.05155838682138,,
"1977-01-01",,,,,,,,,,,,,,37.7387562640075,1.04738508537325,,
"1977-04-01",,,,,,,,,,,,,,36.8097787766614,1.03842330175111,,
"1977-07-01",,,,,,,,,,,,,,35.7484387197502,1.02993821692715,,
"1977-10-01",,,,,,,,,,,,,,34.4629794011735,1.00549999933333,,
"1978-01-01",,,,,,,,,,,,,,33.843818463398,0.977133332333333,,
"1978-04-01",,,,,,,,,,,,,,33.1724050011332,0.983666665666667,,
"1978-07-01",,,,,,,,,,,,,,32.6724648082395,0.953679999,,
"1978-10-01",,,,,,,,,,,,,,32.2073858628592,0.943219999,,
"1979-01-01",,,,,,,,,,,,,,32.0883225050993,0.946853332333333,,
"1979-04-01",,,,,,,,,,,,,,31.1052825413613,0.958406665666667,,
"1979-07-01",,,,,,,,,,,,,,29.9463624688373,0.987143332333333,,
"1979-10-01",,,,,,,,,,,,,,29.2080594797411,1.02160666566667,,
"1980-01-01",,,,,,,,,,,,,,28.7359768074337,1.026226666,,
"1980-04-01",,,,,,,,,,,,,,28.4723533781572,1.02944333233333,,
"1980-07-01",,,,,,,,,,,,,,28.3953910755206,1.01768333266667,,
"1980-10-01",,,,,,,,,,,,,,28.2635793608824,1.03336666566667,,
"1981-01-01",,,,,,,,11073.0563650592,,,,,,28.5461679383546,1.064626666,,
"1981-04-01",,,,,,,,11860.5785187518,,,,,,29.8175411095163,1.134593333,,
"1981-07-01",,,,,,,,12196.7151801871,,,,,,30.8686510035003,1.20513666566667,,
"1981-10-01",,,,,,,,12526.0463437522,,,,,,32.1395520132961,1.20682333233333,,
"1982-01-01",,,,,,,,12859.4797119368,,,,,,33.8003009241772,1.25781666566667,,
"1982-04-01",,,,,,,,13713.6451339259,,,,,,34.8884754853819,1.31205666566667,,
"1982-07-01",,,,,,,,13378.8858844265,,,,,,34.442991236685,1.364939999,,
"1982-10-01",,,,,,,,14144.5972587024,,,,,,34.2823776787288,1.395619999,,
"1983-01-01",,,,,,,,14503.4279153924,,,,,,34.4769868550276,1.419749999,,
"1983-04-01",,,,,,,,14843.5508923469,,,,,,34.7796422905492,1.51848333233333,,
"1983-07-01",,,,,,,,15472.4570148564,,,,,,35.3530035758354,1.52957666566667,,
"1983-10-01",,,,,,,,16207.4976087518,,,,,,36.1681114804462,1.51928333233333,,
"1984-01-01",,,,,,,,16483.4913075063,,,,,,37.1831010299413,1.51920666566667,,
"1984-04-01",,,,,,,,17490.9175447908,,,,,,37.5963996121981,1.53658999933333,,
"1984-07-01",,,,,,,,18745.3380858646,,,,,,37.5194373095616,1.94987333266667,,
"1984-10-01",,,,,,,,19665.9120318365,,,,,,37.3733033668253,2.050299999,,
"1985-01-01",,,,,,,,20670.5948034104,30.5,34.17,21.35,17.43,,37.058686510035,2.17777666666667,,
"1985-04-01",,,,,,,,22483.5974355674,21.3,20.1266666666667,23.35,17.8933333333333,,36.6224094079726,2.19739,,
"1985-07-01",,,,,,,,23747.1878999417,38.1666666666667,23.4533333333333,25.7833333333333,17.8,,37.0255565208632,1.922056666,,
"1985-10-01",,,,,,,,24760.1138891593,20.8333333333333,21.2233333333333,22.7366666666667,17.6433333333333,,37.3411177003853,1.796266666,,
"1986-01-01",,,,,,,,26528.8480292476,20.7666666666667,18.5733333333333,22.7233333333333,18.11,,37.2430655234066,1.904446666,,
"1986-04-01",,,,,,,,27191.4878993369,17.9333333333333,17.9166666666667,18.2066666666667,16.12,,36.76460867266,1.80187999966667,,
"1986-07-01",,,,,,,,28222.9469129237,15.5,15.19,16.3233333333333,15.8833333333333,,36.3746820780136,1.98329333333333,,
"1986-10-01",,,,,,,,29939.9238693718,21.2,19.1033333333333,19.0466666666667,15.6766666666667,,34.0825747274055,1.96302333333333,,
"1987-01-01",,,,,,,,31408.7898327007,28.3333333333333,25.3066666666667,24.9333333333333,16.4,,35.2019906323185,1.82651666666667,,
"1987-04-01",9086,15792,56.3070991736892,53.3834784991075,,,,31775.2531342342,22.7166666666667,24.2266666666667,22.6933333333333,15.73,,35.7844016771172,1.72326333333333,,
"1987-07-01",9280,16096,57.001415977343,53.6404856250602,,,,32679.6804174374,18,17.6166666666667,18.55,15.6333333333333,,36.9380492810556,1.65349666666667,,
"1987-10-01",9513,16421,57.6723466490803,54.611608800955,,,,34149.1636298695,17.89,18.16,18.2633333333333,15.0766666666667,,37.8505011205963,1.57496666666667,,
"1988-01-01",9617,16832,58.5963597525513,55.9847258700984,52.7472527472528,,8027.08604472037,35621.8650299698,17.51,15.8466666666667,16.5733333333333,13.6133333333333,,38.2639570899751,1.51036,,
"1988-04-01",9733,16929,59.2798928799016,56.4417315560096,53.156146179402,,7954.73458768064,35576.8750823877,16.83,16.96,15.99,12.8466666666667,,39.060886782,1.4638,,
"1988-07-01",10168,17910,60.2135308814108,58.2506074080953,53.5650396115512,,8313.15334767714,34984.3886243721,15.6166666666667,14.59,14.6366666666667,12.73,,38.9689727027776,1.55259333333333,,
"1988-10-01",10306,17682,60.9068987790878,57.9198978235536,54.2806031178124,,8099.50986563651,35382.6889532503,13.97,13.6866666666667,14.37,13.2733333333333,,38.7463486187706,1.57885,,
"1989-01-01",10496,18096,61.5264462873893,58.3693385631856,54.791719907999,,8729.83866095572,36663.69016509,13.0933333333333,13.3,13.5066666666667,13.2366666666667,,39.3016103850319,1.61481,,
"1989-04-01",10970,18423,62.5463836799881,59.261611818264,55.5072834142602,,9004.55431110614,37460.3712735999,13.72,13.72,13.45,13.2066666666667,,39.1956888519554,1.67243,,
"1989-07-01",10665,18340,63.5483989054367,60.4941370465542,57.4495272169691,,9641.20696229749,38738.5839262382,14.3666666666667,13.33,13.2666666666667,12.47,,38.5846333509607,1.70628666666667,,
"1989-10-01",10816,18853,64.6963421991917,61.5819561891448,58.1650907232303,,9651.70960505577,37840.2843409631,13.57,13.2333333333333,13.9333333333333,12.4033333333333,,38.7859314799426,1.69506666666667,,
"1990-01-01",11091,18991,65.3554803538127,61.6565625063685,58.6762075134168,,9828.18686443267,38647.9884790685,13.12,13.4533333333333,13.8066666666667,12.19,,39.2540007806401,1.68537,,
"1990-04-01",11250,18886,66.1084881510552,61.563800359244,59.6984410937899,,10277.6350079789,39033.1539585045,13.7,13.2466666666667,13.63,12.2933333333333,,38.9743238649241,1.72868,,
"1990-07-01",11380,19267,66.6245461580976,62.0770213954541,60.3117812420138,,9929.81548025362,40736.9564832343,13.7933333333333,13.9566666666667,14.2866666666667,12.5533333333333,,38.6641138475485,1.64337333333333,,
"1990-10-01",11778,19452,67.8171208789185,61.6424109708657,60.9251213902377,,9756.60663597014,42546.0375515108,12.0833333333333,13.0066666666667,13.8466666666667,12.7433333333333,,38.027561632797,1.64739,,
"1991-01-01",11412,18548,67.5245512751268,61.1148382896765,61.3340148223869,,9591.99113628458,41252.525556607,11.7166666666667,11.7566666666667,12.09,11.63,,37.1250251819395,1.67397,,
"1991-04-01",11282,18626,67.76209528398,61.9747834704918,61.4362381804242,,9176.48599269591,42733.9626858571,10.2166666666667,10.5066666666667,10.4266666666667,10.1933333333333,,36.7054311148045,1.71072,,
"1991-07-01",11441,19102,68.4084602988754,62.6080078557195,61.6406848964989,,9465.05331708757,42372.2929900022,8.91666666666667,9.48,9.33,9.71,,36.8878427891516,1.74273666666667,,
"1991-10-01",11407,18985,68.4687440794285,62.2473509321025,61.5384615384615,,9903.19153683524,43320.7445354821,7.91666666666667,7.99666666666667,8.01666666666667,8.90666666666667,,36.7232945531465,1.80663,,
"1992-01-01",11522,19281,68.729619581137,62.947792295425,61.8451316125735,,9824.56554217297,45764.9606168778,7.1,7.21,7.41666666666667,9.12,,36.3824727405505,1.84879666666667,,
"1992-04-01",11519,19509,69.0165404084145,63.129713179365,61.9473549706108,,9734.0753151216,44742.3784076518,6.66666666666667,6.75,6.89,8.78333333333333,,36.8167825035884,1.85156666666667,,
