"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","policy","ibr_3m","gov_10y","reer","rrppi","xr_usd","hfwh"
"1981-01-01",,,,,36.9666666666667,,,,164905.742914166,11,,,,55.4377586740347,6.47173333233333,
"1981-04-01",,,,,38.5333333333333,,,,168601.916922051,11,,,,51.0351332828513,7.149699999,
"1981-07-01",,,,,39.5,,,,170842.672421238,11,,,,48.0181580004439,7.63513333233333,
"1981-10-01",,,,,40.4,,,,174224.302310111,11,,,,47.8127002059921,7.236899999,
"1982-01-01",,,,,41.2666666666667,,,,179884.358921253,11,,,,46.4248158044158,7.770566666,
"1982-04-01",,,,,42.2333333333333,,,,181874.54651292,11,,,,45.73723648095,8.10963333266667,
"1982-07-01",,,,,43.3,,,,187127.460869805,11,,,,43.5879439503365,8.65136666633333,
"1982-10-01",,,,,44.3666666666667,,,,191416.243162071,10.3333333333333,,,,43.5380123634106,8.79819999966667,
"1983-01-01",,,,,44.7333333333333,8.2,,,204465.843797963,9.5,,,,46.8747829457402,8.533399999,
"1983-04-01",,,,,45.3666666666667,8.43333333333333,,,219519.421804758,7.5,,14.1095,,52.0365821731606,8.861099999,
"1983-07-01",,,,,45.9,8.46666666666667,,,233405.112281522,7.5,,14.9043333333333,,52.1221653017242,9.506566666,
"1983-10-01",,,,,46.8666666666667,8.4,,,240992.827620398,7,,14.176,,52.5371609035674,9.678899999,
"1984-01-01",,,,,47.5666666666667,8.26666666666667,,,252117.196974442,7,,13.5163333333333,,54.7079220736957,9.84619999966667,
"1984-04-01",,,,,48.4,8.03333333333333,,,262292.143078911,7,,14.8126666666667,,54.8816140531189,9.943999999,
"1984-07-01",,,,,48.8666666666667,7.83333333333333,,,272206.016675144,7,,14.919,,54.939414236428,10.6313,
"1984-10-01",,,,,49.6333333333333,7.56666666666667,,,286517.915502664,7,,14.4563333333333,,56.5204192504725,11.0048666663333,
"1985-01-01",,,,,50.2333333333333,7.3,,,291808.86645913,7,,13.5506666666667,,58.05965270347,11.6434666656667,
"1985-04-01",,,,,51,6.96666666666667,,,304426.108629439,7,,11.8353333333333,,59.8055096689021,11.0798333333333,
"1985-07-01",,,,,50.9333333333333,6.4,,,319160.707597949,7,,10.6346666666667,,64.1243976516611,10.2946333333333,
"1985-10-01",,,,,51.3666666666667,5.8,,,337457.178680547,7,,10.3026666666667,,65.1321608477101,9.36763333333333,
"1986-01-01",,,,,51.3666666666667,5.23333333333333,,,353603.219407933,7,,9.607,,68.8464297701058,8.63706666666667,
"1986-04-01",,,,,53.0333333333333,4.93333333333333,,,354215.337148444,7,,9.10966666666667,,66.9203722331805,8.305233333,
"1986-07-01",,,,,53.0666666666667,4.9,,,356743.198644175,7,,10.482,,65.1417780210674,7.84603333333333,
"1986-10-01",,,,,53.6333333333333,4.86666666666667,,,366822.484276082,7,,10.9983333333333,,65.3998874110715,7.57563333333333,
"1987-01-01",,,,,53.9,5,,,371613.487890042,7,,11.435,,60.7752898873479,6.94983333333333,
"1987-04-01",,,,,54.7333333333333,5,,,378349.801796116,7,,11.115,,59.7315837201655,6.80143333333333,
"1987-07-01",,,,,55.1333333333333,5,,,370439.555261567,7,,11.137,,58.8934324906002,7.0378,
"1987-10-01",,,,,55.7333333333333,5,,,379021.725797304,7,,11.4503333333333,,57.6909943914394,6.5722,
"1988-01-01",,,,,56.4333333333333,5.16666666666667,,,369248.951913546,7,,10.2016666666667,,57.7663774876543,6.4191,
"1988-04-01",,,,,57.2333333333333,5.43333333333333,,,386619.665551972,7,8.6712,10.2263333333333,,56.7891172454861,6.52533333333333,
"1988-07-01",,,,,57.5,5.8,,,389188.303146719,7,8.37226171340737,9.72433333333333,,57.577531174456,7.13223333333333,
"1988-10-01",,,,,58.2666666666667,6.23333333333333,,,398381.495821569,7,8.10372683982684,9.38266666666667,,57.2523930004464,6.84943333333333,
"1989-01-01",,,,,59,6.6,,,411384.579103691,7,8.15546343214756,9.36966666666667,,56.0038118978034,7.1861,
"1989-04-01",,,,,60,6.8,,,403221.580306588,7,8.87242133069829,9.785,,55.1783864228827,7.52713333333333,
"1989-07-01",,,,,60.3,6.9,,,402969.309216823,7,9.45781552795031,9.46466666666667,,53.8472336297981,7.47866666666667,
"1989-10-01",,,,,61.1,7,,,414459.575867726,7,11.12435,10.206,,52.3645374989618,7.0488,
"1990-01-01",,,,,61,7,,,423543.485648726,7.33333333333333,12.235160685112,11.0153333333333,,50.0544730299002,6.51876666666667,
"1990-04-01",,,,,61.4333333333333,7.06666666666667,,,426260.690647179,8.16666666666667,11.4002891649413,10.459,,49.9065239892618,6.3968,
"1990-07-01",,,,,61.8666666666667,7.23333333333333,,,437065.329162129,8.5,10.5229157444005,10.44,,48.3233818255824,6.0823,
"1990-10-01",,,,,62.4666666666667,7.36666666666667,,,447568.05103539,8.5,10.5536553704749,10.6003333333333,,47.5538136706662,5.75636666666667,
"1991-01-01",110071,222143.2,66.1433840937712,64.5982433551164,62.4666666666667,7.5,210475.232843397,332232.620779028,391506.395460183,9.5,10.480844599724,9.67433333333333,,48.5219424553032,5.877,
"1991-04-01",110626.8,221935.5,66.266638994787,64.5107292104113,63.1,7.8,222277.894113405,347185.525545904,402837.318636847,9.16666666666667,9.95929106060607,9.177,,48.6396799715565,6.65243333333333,
"1991-07-01",112009.5,224635.1,66.210486684608,64.620349768688,63.3,8,238351.151233226,359502.127181044,421798.940991131,9.33333333333333,9.56593112491373,9.27133333333333,,48.2869531386228,6.74273333333333,
"1991-10-01",111747.1,221554.3,66.369831045508,64.4395589448494,63.8333333333333,8.16666666666667,242160.067494431,366100.383326377,416987.161332265,9.16666666666667,9.66609618859401,8.92766666666667,,48.2331358250879,6.31366666666667,
"1992-01-01",115118.4,228874.3,66.481113858714,65.3136062007457,63.9666666666667,8.26666666666667,253309.056061557,377740.392931997,448703.693379244,9.5,10.0946391040843,8.6,,47.806191613922,6.28036666666667,
"1992-04-01",115219.3,229046.2,66.7932889634517,66.0135345567741,64.6333333333333,8.36666666666667,257272.992643244,385434.763828727,452200.02481543,10,10.3098624098124,8.871,,47.3130929072375,6.23583333333333,
"1992-07-01",115644.6,232367.1,67.1187859099931,65.3080662768886,64.6333333333333,8.66666666666667,255842.77219246,384664.048906133,454370.328228926,10.25,11.5338967877533,9.45266666666667,,46.4108271886234,5.64816666666667,
"1992-10-01",115836.2,233033.5,67.2940421931981,65.817276674274,64.8,9.13333333333333,253542.688660602,381933.159073397,442370.988257935,12.9666666666667,14.8526376309681,9.02633333333333,,45.0970630221142,5.98016666666667,
"1993-01-01",114262.6,230083.7,67.3120527639926,65.607981742729,64.7666666666667,9.6,258259.677159449,386041.051017078,460927.358647428,11.5,15.0873115182885,8.48733333333333,,44.5255697810927,6.28903333333333,
"1993-04-01",113472,229463.5,67.2335255277099,65.7443881869289,65.2666666666667,9.9,267767.643954029,402148.081340636,474850.652027793,8.81666666666667,9.33944516594517,7.51033333333333,,43.8866591834048,6.21078,
"1993-07-01",115418.6,233331.4,67.7445266732659,66.2847258204782,65.4,9.56666666666667,275075.121781263,417720.294660457,494616.496135036,10.1666666666667,10.9751787878788,6.85,,45.8667283201955,6.7351,
"1993-10-01",118924.8,235040.8,68.2092254466687,66.318451566012,65.7333333333333,9.06666666666667,301476.819695587,432136.098901766,505733.574968252,7.41666666666667,8.07103296630905,6.36733333333333,,48.2847188458226,6.70084333333333,
"1994-01-01",123539.2,242144.6,68.8160182434177,66.6616362893775,65.9666666666667,8.4,300221.857208399,433905.161334434,519359.654640483,6.08333333333333,6.33040852311939,6.32733333333333,101.326834090347,50.9024357191533,6.72536,
"1994-04-01",125835.5,247471.1,69.1766019883887,67.0080199880237,66.5333333333333,7.83333333333333,296969.413323808,428097.835323794,509002.405612857,5.7,6.11165678210678,7.535,102.10742498743,50.468885772752,6.51537,
"1994-07-01",127341.6,248421,69.4879002766086,66.9736550850542,66.7666666666667,7.5,294247.36747212,418748.604452538,498251.080093034,5.5,6.4474044168392,8.60266666666667,103.467493843047,49.5700200649208,6.15607,
"1994-10-01",128682.9,254330.9,70.1065804517196,67.4417162929647,67.1333333333333,7.2,286297.087363978,411912.97571988,489822.649162796,5.5,6.31964213564213,8.83633333333333,103.87312841402,50.0178500566102,6.04540666666667,
"1995-01-01",129238.7,257595.9,70.5768992709159,67.5724758338533,67.4666666666667,6.9,286610.561275247,412944.064110995,498445.83937909,6,6.4954303030303,8.96,104.759388821188,50.9178814824241,5.86413666666667,
"1995-04-01",130977.1,257770.6,70.6879142268871,67.8913119356155,68.0666666666667,6.8,288343.55494798,418010.417724798,500726.632869475,6.4,6.85463425559947,8.44366666666667,107.970378450237,52.3147030552011,5.46549,
"1995-07-01",131240.3,258159.4,70.7085236243297,67.7417071100939,68,6.7,292096.878461697,421571.240048002,503264.039126937,5.7,6.11009937888199,8.08766666666667,107.097752818564,53.6471187094336,5.55944,
"1995-10-01",132212.7,262069.3,70.745949578896,68.3206637223968,68.4,6.63333333333333,297236.038657756,425736.532360423,507505.585623555,4.96666666666667,5.35096782106782,7.583,107.384083103957,54.8912312264762,5.5204,
"1996-01-01",134966.5,264899.3,71.0494165668727,68.8639174038732,68.7333333333333,6.66666666666667,305033.252814781,435834.559993414,521620.830580389,4.2,4.45195686680469,7.349,106.22512718689,55.4681644847502,5.67745333333333,
"1996-04-01",136012.7,271569.4,71.7231206514223,68.8342140879032,69.4333333333333,6.53333333333333,309966.5792051,444061.942512868,533493.823517983,3.76666666666667,3.92509963768116,7.411,104.469649841922,56.3035957056892,5.87289666666667,
"1996-07-01",136659.5,274635,72.1377010431022,69.4872960212822,69.6,6.26666666666667,317911.272437818,456736.162592573,547437.24238582,3.56666666666667,3.89376403789447,7.26466666666667,105.171840779909,57.8393320047386,5.77704333333333,
"1996-10-01",137944.9,276043.4,72.6208080988953,69.826899479402,70.0333333333333,5.8,329747.60732025,468364.138435324,563202.666673201,3.5,3.66297506744463,6.74766666666667,104.132189148423,59.830475462365,5.86729333333333,
"1997-01-01",139978.9,280801,72.6109396147807,70.0741753808331,70.2,5.46666666666667,325891.129032344,472036.118748811,573353.558380527,3.5,3.64710117322291,6.40033333333333,101.623390457362,61.2011655236964,6.32519666666667,
"1997-04-01",143358.7,286127.4,73.0800988692093,70.2935124446591,70.8666666666667,5.23333333333333,332576.872602227,475553.967059993,578746.575424062,3.5,3.64181673881674,6.48333333333333,101.050729886576,62.2661460440632,6.52492333333333,
"1997-07-01",141411,286169.6,73.4762737253854,70.6128845752162,71.2666666666667,5.16666666666667,342141.897755944,473860.36023734,580474.756206407,3.5,3.64696110170023,6.16866666666667,99.2407134396278,63.2754635307558,6.8839,
"1997-10-01",146622.9,291074.5,73.7040339412802,71.6122850823732,71.5333333333333,5.1,351126.424619813,496092.98469626,607535.405948829,3.75,3.98863188405797,5.958,100.99959947847,63.7138706354183,6.68381666666667,
"1998-01-01",146097.1,293907.4,74.0273464347344,71.2211954423983,71.6666666666667,4.96666666666667,356568.397532011,491746.313362469,599851.799751709,3.75,3.89725151515152,5.304,100.859843029647,64.8109084003095,6.92980666666667,
"1998-04-01",147753.5,292116.1,74.3663293505079,71.3559429984301,72.2666666666667,4.86666666666667,362539.368216424,499604.299017813,607021.987568239,3.91666666666667,4.21417207792208,5.118,101.602938294119,66.9527209072006,6.83679666666667,
"1998-07-01",149486.4,298026.7,74.5092107834887,71.6082298642957,72.3666666666667,4.86666666666667,370549.046956919,517214.459981612,630737.135362228,4.33333333333333,4.47363557939645,4.81933333333333,103.504989475658,67.7953407223663,6.71496666666667,
"1998-10-01",151355.5,301167.8,74.3767564077977,71.8902592713207,72.7333333333333,4.83333333333333,374853.624053253,516198.88595256,632087.098083029,4.28333333333333,4.50325710521363,4.509,105.880849105644,68.5176972989829,6.32173666666667,2028728
"1999-01-01",150599.2,303705.8,74.9781893323261,71.9032567042041,73.1,5,386491.608364028,525573.032618432,628870.728259833,3.55,3.65384057971014,4.21833333333333,104.524188943901,69.2327681382075,6.62248333333333,2180960
"1999-04-01",149104.5,307769.7,75.2098989786172,72.5420559680573,73.9,4.96666666666667,390877.60760781,531986.48005777,634261.62415983,2.88333333333333,3.13164321789322,4.49666666666667,102.963007149735,69.5305119396236,7.03025,2284668
"1999-07-01",151842.2,310748.5,75.9012847640325,72.9351059990419,74.3,5.16666666666667,392286.565373308,531430.061251011,642416.256759581,2.85,3.18518939393939,5.35133333333333,102.492607395161,70.4594920286747,7.09244333333333,2302688
"1999-10-01",153825.8,318756.3,76.8702815293314,73.5085751864531,74.9,5.3,385776.420089329,535065.088779864,652114.273243675,3.15,3.7806020609825,5.56966666666667,101.906312048881,70.024873507456,7.15978333333333,2374848
"2000-01-01",154747.9,323516.8,77.2614771840701,74.0948784848646,75.4,4.66666666666667,403455.170200868,545026.511356641,657740.220397467,3.58333333333333,3.94480848861284,5.78866666666667,99.9872173979735,70.5869438614505,7.53797,2503641
"2000-04-01",155837.4,329024.9,77.5564785393318,74.5210769635756,76.2666666666667,4.43333333333333,394318.106223041,548130.962785285,656194.833276399,4.3,4.72231357048748,5.67066666666667,98.8384875625282,71.6869930644637,7.97359,2562950
"2000-07-01",156702.7,331469.6,77.9777540162141,74.9481222375962,76.3333333333333,4.1,396803.273867129,515640.387283791,627985.058059953,5.13333333333333,5.84361111111111,5.687,97.8465576452743,73.2748952432392,8.24589666666667,2718693
"2000-10-01",157193.6,341971.3,78.6090302209494,76.0828043155844,76.8666666666667,4.06666666666667,394414.564790058,511298.303467742,620413.792722534,5.4,5.47806998556999,5.421,97.2568536051199,73.3939927638056,8.57512,2559739
"2001-01-01",158193.2,337693.1,78.7971350505791,76.3210860521014,77.2333333333333,4.36666666666667,392746.17859272,511623.790047373,648612.834573106,5.33333333333333,5.25923418972332,5.03166666666667,100.099704295806,74.4252646058392,8.08410666666667,2565294
"2001-04-01",161535.2,340833.6,79.5524128347363,76.533208215399,78.2333333333333,4.33333333333333,403001.109013841,516093.043676784,661355.387286372,5.1,5.06177363699103,5.27066666666667,98.9952874807196,74.4631504402771,8.53543666666667,2639974
"2001-07-01",161845.2,344884.8,80.1468815637394,76.9297569117354,78.2,4.63333333333333,414382.95596999,531657.914097933,687841.017950516,4.58333333333333,4.72449291831357,5.18266666666667,100.120156459049,75.3603647142995,8.36509333333333,2638619
"2001-10-01",160618.9,348864.9,80.1321990740523,77.4255646122405,78.4333333333333,4.7,422812.948232086,545540.590568377,671051.415879359,3.76666666666667,3.76515629901499,4.83166666666667,100.375808499578,74.5211449099167,8.30663333333333,2599301
"2002-01-01",163819.2,348666,80.4737323031568,77.9313904726011,79.1666666666667,4.43333333333333,421591.055415238,543046.102212842,653850.046507006,3.56666666666667,3.6260119910283,5.20866666666667,99.9531304592363,74.926717624733,8.48095666666667,2680282
"2002-04-01",164526.3,351740.7,81.0454426857854,78.4818047614687,80,4.4,419855.719409297,555301.614854783,672827.875566777,3.55,3.70849555335968,5.36366666666667,101.084816825313,75.5996283302499,8.09540666666667,2671773
"2002-07-01",167439.1,355125.5,81.4053238876965,78.8934707247517,80,4.93333333333333,445431.975824926,575334.968251885,707403.037617615,3.48333333333333,3.5696884214819,4.915,103.03118102721,76.0855384427076,7.55118333333333,2659309
"2002-10-01",168251.1,355947.1,81.7687485596139,79.2511485312977,80.5,4.8,445996.088229499,579203.600028417,751301.856049639,3.28333333333333,3.27067981993851,4.73633333333333,103.317511312603,75.613034087051,7.45131,2699372
"2003-01-01",167687.8,357467.9,82.1734160781786,79.3561380004805,81.3333333333333,5,456875.6424405,595548.294464535,776660.295742861,2.86666666666667,2.82511404416839,4.3,105.78540567718,74.651802467145,6.92400666666667,2832357
"2003-04-01",168459.8,355649.3,81.8902256040548,79.5628205230982,81.8333333333333,5.53333333333333,463261.050946058,609839.245991254,820298.873497519,2.5,2.47465728715729,4.116,107.874935021773,75.7846860600044,6.54925,2938877
"2003-07-01",170928.1,359250.6,82.2892435621991,80.1303942425986,81.4666666666667,5.43333333333333,468260.181272177,614786.606024383,818362.336639954,2.15,2.18298583662714,4.30566666666667,106.995492002352,77.4764342824059,6.61183666666667,2969198
"2003-10-01",173871.8,366525.5,82.2987779633958,80.2072047442061,81.6666666666667,5.76666666666667,476555.084202164,622753.981941486,830113.330614597,2.15,2.21065760869565,4.50933333333333,107.486343920168,77.5316116002539,6.2656,2937653
"2004-01-01",175534.9,371905.1,82.7683836850771,81.0365455220457,82.1,5.66666666666667,490872.975001922,654502.344814172,909017.31042939,2.15,2.17270948616601,4.24833333333333,108.641891143361,79.6810012740326,5.95788333333333,3141928
"2004-04-01",177211.3,373750.6,82.9816841341741,80.8425701560568,82.7333333333333,5.46666666666667,496452.053481456,657582.01339012,909984.338312293,2.15,2.1914917027417,4.432,107.302274450987,82.5772276020647,6.18007333333333,3191926
"2004-07-01",181659.1,378360,83.1932112736568,81.6780398169683,82.4333333333333,5.6,513169.544303604,676779.113973725,917887.147923683,2.15,2.21261363636364,4.482,107.155700614417,85.5472827356681,6.08556666666667,3281722
"2004-10-01",187847,385658.6,83.5551235205231,82.3468819528565,82.8,5.33333333333333,543439.501024351,700595.476009819,869606.646201511,2.15,2.20337380011293,4.056,107.9362915115,87.2221280473204,5.74070333333333,3384550
"2005-01-01",185198.8,387169.1,83.959102869722,83.0186314180508,83.1,5.23333333333333,563047.158001722,714014.233984047,863445.420857842,2.15,2.19046799516908,3.73,107.622691675117,90.879471074894,5.67623333333333,3658392
"2005-04-01",190013.3,396875.1,84.1545017308213,83.3251586050367,84.1333333333333,5.06666666666667,596587.609877971,767189.152331519,947082.355549482,2.15,2.1725689033189,3.37533333333333,106.876187716772,94.5189397600661,5.91519,3920705
"2005-07-01",192892.9,400386.3,84.4165240182722,84.1786927824833,84.3,4.73333333333333,624005.953362082,789382.070433262,966249.737389708,2.15,2.17075867055649,3.16533333333333,105.67632747322,101.570173551122,6.11861666666667,4065170
