"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","policy","estr_1d","euribor_3m","gov_10y","sx5e","reer","xr_usd"
"2002-03-01",632638.051622909,81.2356089068186,78.99,8.6,2238965,4662027,5453968,3.25,3.179,3.3908,5.31646104761905,3744.24461904762,98.6263736263736,1.14181319936058
"2002-04-01",631977.122465504,81.2971899238826,79.35,8.6,2273547,4697507,5482865,3.25,3.23119047619048,3.40690476190476,5.29724245454545,3658.61663636364,98.8905325443787,1.12886839007235
"2002-05-01",634000.535536918,81.3493761382314,79.49,8.7,2293570,4719009,5523451,3.25,3.225,3.46713636363636,5.30314330434783,3503.45430434783,101.215131022823,1.09051254089422
"2002-06-01",637415.241997578,81.4142688359396,79.46,8.7,2304238,4735880,5539079,3.25,3.2635,3.464,5.16486755,3143.10955,104.15257819104,1.04663819810768
"2002-07-01",636960.192585311,81.6979696129946,79.38,8.8,2323079,4761547,5568190,3.25,3.21673913043478,3.41,5.02740760869565,2810.64708695652,106.403212172443,1.0078789844085
"2002-08-01",641217.642108484,81.9136520315559,79.43,8.8,2340395,4785365,5606774,3.25,3.20772727272727,3.35190909090909,4.73105454545455,2697.44790909091,105.70583262891,1.02274681902494
"2002-09-01",646719.365306205,82.1185729686699,79.63,8.9,2369110,4821013,5660669,3.25,3.23357142857143,3.31014285714286,4.52329023809524,2450.15742857143,105.779797125951,1.01958080663411
"2002-10-01",646803.189550266,82.2210998521843,79.82,8.9,2380902,4847022,5680917,3.25,3.2154347826087,3.26126086956522,4.62346526086957,2384.73139130435,106.139053254438,1.01925505749925
"2002-11-01",647517.325993501,82.099101758708,79.76,8.9,2417288,4890882,5733178,3.25,3.21928571428571,3.12414285714286,4.59236780952381,2558.99785714286,106.614539306847,0.998639947500076
"2002-12-01",643086.684456233,82.5313741350897,80.14,9,2442884,4915147,5767431,2.75,3.0095,2.94105,4.40649604545455,2477.03022727273,108.136094674556,0.982072270698401
"2003-01-01",646064.03063377,82.4624323746825,80.11,9.1,2454715,4922129,5809186,2.75,2.70181818181818,2.83181818181818,4.2703242173913,2377.38456521739,110.587489433643,0.941454375837113
"2003-02-01",648788.447513024,82.7523235418673,80.43,9.1,2481185,4968610,5857436,2.75,2.6785,2.68745,4.06079105,2170.88175,112.00338123415,0.928250850509842
"2003-03-01",649452.821853206,83.1730372885347,80.89,9.2,2499997,5000011,5880069,2.5,2.66404761904762,2.52995238095238,4.12716414285714,2086.4630952381,112.99661876585,0.925366952061569
"2003-04-01",654290.426044184,83.1780725372625,81.02,9.2,2531994,5048210,5957074,2.5,2.4755,2.53335,4.22886363636364,2278.27745454545,113.197379543533,0.92186290054943
"2003-05-01",648976.631566841,83.2183597663494,80.97,9.2,2549757,5088934,5983094,2.5,2.47214285714286,2.40052380952381,3.9187085,2303.03595454546,117.339391377853,0.863422937447028
"2003-06-01",653283.442388975,83.4508858854725,81.07,9.2,2558373,5096544,5990357,2,2.12833333333333,2.15185714285714,3.72330985714286,2443.32728571429,118.110735418428,0.85742633278754
"2003-07-01",663002.170231304,83.5255785967567,80.95,9.2,2576935,5123636,6028830,2,1.99326086956522,2.13004347826087,4.0626237826087,2459.84752173913,116.346153846154,0.879366244570832
"2003-08-01",659761.42671941,83.815980663515,81.07,9.2,2607442,5160933,6054734,2,2.01309523809524,2.14042857142857,4.20469604761905,2524.12133333333,114.877430262046,0.897773521666241
"2003-09-01",658804.203049286,84.0883494478544,81.36,9.2,2623849,5167505,6057142,2,1.93590909090909,2.14731818181818,4.23185136363637,2553.31213636364,114.697802197802,0.891128411604134
"2003-10-01",666944.921753574,83.9183565678222,81.48,9.2,2655345,5200531,6110399,2,1.92978260869565,2.1435652173913,4.30806830434783,2523.27,116.937869822485,0.855292026447136
"2003-11-01",664517.505717781,83.9108588732406,81.51,9.2,2663643,5217471,6134302,2,1.888,2.15905,4.4378369,2618.0584,116.895604395604,0.854558428296139
"2003-12-01",667225.772528644,84.1957334905846,81.76,9.3,2681722,5238327,6148767,2,1.97166666666667,2.14633333333333,4.3560047826087,2702.1682173913,120.467032967033,0.813959798137973
"2004-01-01",668243.129020417,84.1662080282413,81.58,9.4,2704804,5259980,6165335,2,1.93642857142857,2.08947619047619,4.25670331818182,2839.12454545455,121.058748943364,0.792820818719662
"2004-02-01",675237.750371855,84.3116079643917,81.77,9.4,2722810,5281581,6201786,2,1.9465,2.07055,4.18328015,2874.76395,120.910819949282,0.790735740069348
"2004-03-01",675599.020607729,84.7051482097689,82.29,9.4,2760683,5316424,6232560,2,1.92065217391304,2.02882608695652,4.01941056521739,2829.00443478261,118.892645815723,0.815550780446641
"2004-04-01",680150.73983618,84.7915031622278,82.71,9.4,2776949,5341144,6260857,2,1.99119047619048,2.04875,4.24242631818182,2860.86522727273,117.064666103128,0.834348457289703
"2004-05-01",681927.687299189,84.926135161206,82.98,9.4,2774765,5355734,6265034,2,1.9302380952381,2.08585714285714,4.3862070952381,2728.588,118.385460693153,0.832830990830934
"2004-06-01",681862.872864631,85.0353345959324,83.02,9.3,2796512,5385279,6315025,2,1.94272727272727,2.11268181818182,4.44260136363636,2792.16740909091,118.353761622992,0.823837359526381
"2004-07-01",687081.717059728,85.0497485172485,82.85,9.4,2820299,5421035,6354328,2,1.98272727272727,2.11604545454546,4.3395705,2730.37322727273,118.543956043956,0.815270762537543
"2004-08-01",681678.340976279,85.417696760942,83.01,9.4,2834917,5438154,6375262,2,1.95545454545455,2.11427272727273,4.16788581818182,2646.928,118.417159763314,0.821290845220243
"2004-09-01",689463.341963992,85.4589698946494,83.11,9.4,2868123,5484081,6417367,2,1.96681818181818,2.11859090909091,4.11397131818182,2748.65195454545,118.554522400676,0.81847674037919
"2004-10-01",694841.45456424,85.6622156812046,83.43,9.4,2888055,5518152,6461295,2,2.02642857142857,2.14733333333333,3.97941871428571,2794.37704761905,119.822485207101,0.800661880487849
"2004-11-01",690107.742849881,85.6669011952399,83.37,9.4,2913177,5542737,6484681,2,2,2.17031818181818,3.86868736363636,2882.69559090909,121.227810650888,0.76974213638429
"2004-12-01",694056.802585879,86.0758723817183,83.68,9.4,2905953,5573540,6540370,2,1.96847826086956,2.17317391304348,3.68934673913044,2926.00026086956,123.034657650042,0.745845156060002
"2005-01-01",695838.155431727,85.7349869822019,83.17,9.3,2963795,5623288,6573488,2,1.99214285714286,2.14542857142857,3.63360014285714,2957.02623809524,120.31910397295,0.762236620025028
"2005-02-01",696036.960666302,86.0686255464715,83.47,9.3,2990384,5653315,6608114,2,1.9735,2.13835,3.6152795,3050.4234,118.966610312764,0.768388497224197
"2005-03-01",699881.783901971,86.5086478954648,84.09,9.3,3006328,5679341,6628904,2,1.97166666666667,2.13719047619048,3.76245713043478,3065.76873913043,120.530431107354,0.757537498106137
"2005-04-01",706589.314486993,86.4406397766732,84.45,9.4,3024122,5721454,6682171,2,1.99071428571429,2.1372380952381,3.57094195238095,3013.74895238095,119.558326289096,0.772922678287484
"2005-05-01",700959.008843697,86.4962333381801,84.63,9.3,3054725,5762299,6731012,2,1.985,2.12563636363636,3.40743118181818,3023.47018181818,118.300929839391,0.787776572240874
"2005-06-01",706820.77666931,86.5309546649781,84.72,9.3,3256960,5824959,6807158,2,1.97727272727273,2.11104545454545,3.25411418181818,3151.66454545455,115.300084530854,0.822036558207668
"2005-07-01",712331.674826516,86.5614836363084,84.63,9.2,3302577,5885266,6876098,2,1.98785714285714,2.11942857142857,3.31599295238095,3267.10047619048,115.067624683009,0.830758640878896
"2005-08-01",709092.462653496,86.902128044882,84.83,9.2,3323473,5914509,6910851,2,1.97586956521739,2.13247826086957,3.31554360869565,3303.31917391304,115.701606086221,0.81350848524718
"2005-09-01",719549.762519988,87.2928230467391,85.27,9.2,3343523,5980748,6972348,2,2.00909090909091,2.13913636363636,3.15553768181818,3351.84495454545,115.09932375317,0.815899659176467
"2005-10-01",719691.785796458,87.4896404787282,85.49,9.2,3370621,6001860,6991045,2,1.98214285714286,2.19661904761905,3.32335995238095,3340.06257142857,114.444209636517,0.832325954697674
"2005-11-01",725721.726903181,87.286597295537,85.31,9.1,3390768,6027064,7026011,2,2.00090909090909,2.36086363636364,3.52725454545455,3404.894,113.303043110735,0.848483913516368
"2005-12-01",724572.687300362,87.7141302987129,85.59,9.1,3422279,6093186,7087688,2.25,2.19071428571429,2.47285714285714,3.40898186363636,3550.05563636364,113.609467455621,0.843448015487329
"2006-01-01",728162.682102447,87.4756575038686,85.22,9,3445371,6124570,7120559,2.25,2.24136363636364,2.51168181818182,3.39270140909091,3626.93772727273,113.292476754015,0.826232118646957
"2006-02-01",730558.954540722,87.7123372445385,85.46,8.9,3470031,6175649,7170882,2.25,2.2645,2.60035,3.55100435,3743.78925,112.130177514793,0.837636691837649
"2006-03-01",737191.66335683,87.9955928781413,85.95,8.8,3489442,6222149,7221902,2.5,2.435,2.72260869565217,3.73118234782609,3814.93217391304,113.53550295858,0.831946755407654
"2006-04-01",739191.431103299,88.2141463514296,86.52,8.7,3523343,6295495,7303181,2.5,2.54333333333333,2.79377777777778,4.0116374,3834.60115,114.887996618766,0.814918440246083
"2006-05-01",746672.7312456,88.2606473091559,86.77,8.6,3553540,6317503,7347101,2.5,2.49181818181818,2.889,4.06029543478261,3726.84734782609,116.737109044801,0.783110443489677
"2006-06-01",748646.537651101,88.4084020276477,86.83,8.5,3560905,6363553,7384631,2.75,2.61272727272727,2.98568181818182,4.07508859090909,3528.65586363636,117.476754015216,0.790516674511917
"2006-07-01",749409.04471698,88.6005581977974,86.72,8.4,3554322,6369246,7403368,2.75,2.72880952380952,3.10219047619048,4.09628790476191,3617.33047619048,117.371090448014,0.788415547554577
"2006-08-01",753674.861365829,88.8509987525465,86.8,8.4,3565013,6406721,7475572,3,2.88326086956522,3.22647826086956,3.96818330434783,3743.86313043478,117.138630600169,0.780560646168471
"2006-09-01",756804.593917191,88.9265977622315,86.81,8.3,3590868,6486139,7573385,3,2.95595238095238,3.33538095238095,3.83984828571429,3817.57,116.715976331361,0.785704664840812
"2006-10-01",757527.796955828,88.9939844997302,86.87,8.2,3589937,6500180,7598494,3.25,3.19318181818182,3.502,3.88128640909091,3975.83659090909,116.008030431107,0.792955670173722
"2006-11-01",763973.861379707,89.1204758877102,86.91,8.2,3617914,6556170,7652322,3.25,3.24272727272727,3.59718181818182,3.80406290909091,4052.80336363636,116.557480980558,0.776312585791368
"2006-12-01",776539.841664464,89.6586630846877,87.24,8,3696019,6663329,7753569,3.5,3.41605263157895,3.68421052631579,3.9026030952381,4070.35428571429,117.762045646661,0.756842453284908
"2007-01-01",772274.624493065,89.6998211695676,86.81,8,3696560,6705357,7838901,3.5,3.47818181818182,3.75186363636364,4.10280947826087,4157.78739130435,116.14539306847,0.769311466237739
"2007-02-01",777303.026982547,90.0365717139503,87.06,7.9,3718712,6739280,7889608,3.5,3.4845,3.8182,4.1175186,4230.1978,116.303888419273,0.764865154273302
"2007-03-01",784654.548524388,90.358238666616,87.64,7.8,3746750,6825507,8008864,3.75,3.60590909090909,3.89090909090909,4.02271686363636,4070.46959090909,117.519019442096,0.755180711311557
"2007-04-01",779888.667382985,90.4441242529561,88.2,7.7,3744814,6850746,8032194,3.75,3.73447368421053,3.97526315789474,4.24588171428571,4330.74647619048,118.565088757396,0.739855222014968
"2007-05-01",789101.338730858,90.3579942408601,88.41,7.7,3773413,6917829,8131881,3.75,3.70545454545454,4.07136363636364,4.37309595652174,4444.82791304348,118.21639898563,0.740120235896514
"2007-06-01",791445.793886157,90.5204771727856,88.49,7.6,3794192,6987296,8206302,4,3.87071428571429,4.14776190476191,4.66075533333333,4470.21152380952,117.571851225697,0.745235813903995
"2007-07-01",791401.301590447,90.696351314744,88.28,7.6,3821040,7057569,8290084,4,3.97818181818182,4.21618181818182,4.62842486363636,4449.02477272727,117.825443786982,0.729097278147293
"2007-08-01",794733.031256371,90.8854570241701,88.35,7.6,3810958,7100108,8344331,4,3.96239130434783,4.54360869565217,4.4263127826087,4220.62530434783,117.466187658495,0.734080819106504
"2007-09-01",795805.367153182,91.131221132413,88.69,7.5,3831681,7161755,8418602,4,3.94355,4.7417,4.3694047,4284.42795,118.469991546915,0.719608245271274
"2007-10-01",801332.974698009,91.197667531026,89.13,7.5,3829110,7267682,8541400,4,3.8564347826087,4.68739130434783,4.40021491304348,4430.7492173913,119.27303465765,0.702865245452746
"2007-11-01",801460.127241501,91.5235395666952,89.61,7.4,3854352,7323179,8631497,4,3.93713636363636,4.63854545454545,4.25154036363636,4314.87627272727,121.027049873204,0.681030212976738
"2007-12-01",807017.49806049,91.8379600747351,89.97,7.5,3839555,7356073,8647959,4,3.79405263157895,4.84836842105263,4.38176185714286,4386.04304761905,120.900253592561,0.686324443625654
"2008-01-01",810521.653549249,91.6024959436397,89.65,7.4,3852397,7440745,8793038,4,3.93681818181818,4.48154545454545,4.23174530434783,4042.08582608696,120.245139475909,0.6794443380668
"2008-02-01",812717.973021676,91.8595781385036,89.97,7.4,3845184,7505318,8843329,4,3.94285714285714,4.36209523809524,4.13937095238095,3776.58290476191,119.304733727811,0.678040527450953
"2008-03-01",814187.273429075,92.4906206705867,90.85,7.3,3859561,7536659,8867136,4,4.006,4.59636842105263,4.07051223809524,3587.33719047619,123.393913778529,0.644059063605937
"2008-04-01",821382.646656502,92.2740651034153,91.15,7.5,3840284,7616022,8940964,4,3.90181818181818,4.7835,4.2827465,3768.10281818182,124.270921386306,0.634900479349862
"2008-05-01",807870.962109235,92.6696896024938,91.73,7.5,3857591,7674618,9020742,4,3.92466666666667,4.85738095238095,4.42327081818182,3812.76218181818,123.489010989011,0.64279745452208
"2008-06-01",812817.091234263,92.8776988491131,92.08,7.6,3857729,7700435,9044137,4,3.92171428571429,4.94052380952381,4.80925171428571,3527.83233333333,123.013524936602,0.642972615490125
"2008-07-01",809920.108165638,92.8205553756253,91.95,7.6,3828594,7750811,9107460,4.25,4.10582608695652,4.961,4.8145092173913,3298.65782608696,122.580304311074,0.634127647138289
"2008-08-01",810902.879796446,92.7543292148372,91.82,7.7,3822371,7787840,9143592,4.25,4.21390476190476,4.96519047619048,4.49604304761905,3346.04333333333,119.442096365173,0.667762645357617
"2008-09-01",814496.312037916,92.9811481121887,91.99,7.8,3884458,7865188,9224888,4.25,4.18831818181818,5.01918181818182,4.50429840909091,3193.72363636364,117.962806424345,0.695918438359024
"2008-10-01",811795.839396737,93.123659759417,92.02,7.9,3977681,8010727,9369285,3.75,3.73478260869565,5.11308695652174,4.41582552173913,2627.27626086956,115.289518174134,0.750633142737773
"2008-11-01",799212.106586524,92.9796821737655,91.58,8.1,3967905,8035211,9387004,3.25,3.0652,4.2383,4.19642625,2452.8717,114.401944209637,0.785413304115958
"2008-12-01",790278.454016739,93.2744111286921,91.46,8.4,3992578,8041762,9402372,2.5,2.40142857142857,3.29261904761905,3.88814130434783,2407.00339130435,120.414201183432,0.743526012788624
"2009-01-01",778255.273869542,93.0854026505494,90.73,8.8,4091136,8089401,9402776,2,1.7272380952381,2.45652380952381,4.10369933310704,2344.93045454545,119.357565511412,0.755363077852735
"2009-02-01",778985.261815892,93.5981197515405,91.1,9.1,4132097,8112143,9436867,2,1.1721,1.94305,4.19616128799499,2159.84295,118.73415046492,0.782184955454567
"2009-03-01",778529.964314566,93.7487649333977,91.44,9.3,4147215,8093515,9403303,1.5,0.97695454545455,1.63545454545455,4.14197119368886,1993.92613636364,121.418005071851,0.7662942012428
"2009-04-01",772336.814624254,93.5965371326165,91.76,9.5,4190537,8145669,9451115,1.25,0.7569,1.4223,4.08787809137895,2256.26527272727,120.31910397295,0.758132870366861
"2009-05-01",780767.753548197,93.3278960133358,91.81,9.6,4207878,8140833,9421585,1,0.6971,1.2817,4.13402050998657,2426.68166666667,120.784023668639,0.732576581724412
"2009-06-01",782918.931827549,93.5431869410647,91.99,9.7,4258226,8155197,9428787,1,0.613045454545455,1.22790909090909,4.3237120446265,2449.025,122.242180896027,0.713447182207901
"2009-07-01",778392.709967051,93.3179496566543,91.39,9.8,4314634,8184207,9433131,1,0.272565217391304,0.974956521739131,4.08893751052918,2462.09569565217,121.153846153846,0.709839298555318
"2009-08-01",779762.364838284,93.772059179833,91.69,9.9,4346194,8176976,9387590,1,0.26247619047619,0.86047619047619,3.89003014085044,2702.65285714286,121.36517328825,0.700869077656294
"2009-09-01",788537.725194665,93.6647380452876,91.71,10,4400713,8189516,9414236,1,0.278181818181818,0.772090909090909,3.86690694743134,2827.93354545455,122.474640743872,0.686736006193127
"2009-10-01",786509.512449216,93.655030574065,91.92,10.1,4448680,8195862,9383509,1,0.273681818181818,0.7375,3.80355669541266,2865.48454545455,123.552409129332,0.674929439194977
"2009-11-01",787945.473435544,93.6745830021058,92.02,10.2,4467737,8181093,9354834,1,0.277380952380952,0.716190476190476,3.83675145153824,2843.77166666667,123.372781065089,0.670489521206634
"2009-12-01",788234.714115239,94.048605865195,92.3,10.1,4499550,8207839,9349315,1,0.269590909090909,0.712045454545454,3.87181795410203,2907.64636363636,122.189349112426,0.684294507914484
"2010-01-01",789228.540281768,93.5178951456877,91.57,10.3,4545385,8220765,9324051,1,0.259,0.67975,4.10119098626939,2922.72275,118.047337278106,0.700667736352744
"2010-02-01",786536.960371868,93.7847384136379,91.85,10.3,4568331,8228832,9323604,1,0.2556,0.6617,4.10677693933938,2727.4831,114.835164835165,0.730689698005948
"2010-03-01",798885.799346364,94.3868578595379,92.86,10.3,4580958,8230444,9332304,1,0.262652173913043,0.64495652173913,3.98523925504903,2890.46630434782,114.708368554522,0.736999961547852
"2010-04-01",795183.804308633,94.189168428425,93.24,10.4,4632696,8264563,9377955,1,0.26825,0.6447,4.15330778670087,2937.3015,113.102282333052,0.745951349053015
"2010-05-01",802956.226078387,93.9896859347441,93.35,10.4,4649309,8283333,9388633,1,0.258904761904762,0.68652380952381,3.68210980096795,2642.13114285714,109.520287404903,0.79584040747031
"2010-06-01",803362.16961298,94.1049143661016,93.35,10.3,4674690,8314433,9240895,1,0.269272727272727,0.727590909090909,3.68936173493662,2641.65540909091,107.544378698225,0.819101445714052
"2010-07-01",801982.24860684,94.1920858566233,92.96,10.3,4680518,8331067,9234411,1,0.396136363636364,0.848818181818182,3.61359855912159,2669.49777272727,109.245562130178,0.783085356303837
"2010-08-01",810162.159032683,94.4914128044392,93.13,10.2,4693166,8367919,9264711,1,0.340590909090909,0.8955,3.43701877587054,2712.23245454545,108.85460693153,0.775543585549497
"2010-09-01",809049.892360477,94.6589550638795,93.42,10.2,4676240,8367910,9272702,1,0.368590909090909,0.8805,3.49331181269301,2766.08790909091,109.161031276416,0.765286599831637
"2010-10-01",808926.486396818,94.5002657145347,93.7,10.3,4678750,8387527,9268660,1,0.616285714285714,0.997666666666667,3.33056475543013,2817.70928571429,112.806424344886,0.719537851117315
"2010-11-01",810730.147242928,94.3659516340726,93.79,10.2,4687979,8404159,9287184,1,0.507636363636364,1.04204545454545,3.72091354651344,2809.64559090909,111.221470836855,0.73201326940415
"2010-12-01",820092.266360254,94.9083660525908,94.35,10.2,4710694,8423299,9298808,1,0.413130434782609,1.02169565217391,4.06963273123597,2825.57934782609,109.087066779374,0.756422188822689
"2011-01-01",815772.55857227,94.5235359367777,93.69,10.1,4715716,8436054,9318798,1,0.573952380952381,1.0172380952381,3.93905109780245,2900.69295238095,107.650042265427,0.748521669702319
"2011-02-01",824306.773920597,94.779005609626,94.08,10.1,4718429,8444617,9327053,1,0.6221,1.08675,4.47872825489646,3015.73345,108.791208791209,0.732657090838489
"2011-03-01",831685.167507132,95.5665259780735,95.35,10.1,4727336,8458122,9345311,1,0.573695652173913,1.17552173913043,4.49074129195556,2890.362,111.580726965342,0.714327864066538
"2011-04-01",827750.343843449,95.3286563726579,95.88,10,4712016,8456009,9350480,1.25,0.881105263157895,1.32121052631579,4.66063752706196,2947.15968421053,113.387573964497,0.692434965779145
"2011-05-01",828610.422548791,94.9910538306934,95.89,10.1,4710610,8480338,9369117,1.25,0.94836363636364,1.42509090909091,4.36914735726476,2885.76840909091,112.161876584954,0.696930338644805
"2011-06-01",820285.63360776,95.1205852440804,95.88,10.1,4728150,8495988,9386874,1.25,1.03904545454545,1.48859090909091,4.37831442442718,2766.60604545455,112.394336432798,0.695003869907916
"2011-07-01",826445.843501409,95.0796155116366,95.34,10.2,4730745,8509521,9390737,1.5,0.92680952380952,1.59761904761905,4.60335677015054,2743.46095238095,110.661453930685,0.701051577366035
"2011-08-01",829587.719009986,95.4086945371064,95.52,10.3,4764855,8558299,9461608,1.5,0.820782608695652,1.55208695652174,4.20809452555615,2297.21243478261,111.105240912933,0.697193644019005
"2011-09-01",829624.037488606,95.9040586666433,96.21,10.5,4774497,8593759,9494473,1.5,0.92045454545455,1.53645454545455,4.03796949195519,2124.31331818182,110.650887573964,0.726216412490922
"2011-10-01",827513.419848344,95.6783942383953,96.54,10.6,4779936,8572193,9454437,1.5,0.874571428571429,1.57585714285714,4.07856254805124,2312.29914285714,111.242603550296,0.729589727376656
"2011-11-01",828136.514665117,95.4960384266558,96.63,10.7,4790210,8588089,9471859,1.25,0.705,1.48468181818182,4.39427258961432,2239.58022727273,110.682586644125,0.737695573155944
"2011-12-01",829034.865486539,95.8709875547595,96.95,10.8,4803786,8607320,9498551,1,0.542047619047619,1.42609523809524,4.09317656485986,2283.29523809524,109.044801352494,0.758780170544854
"2012-01-01",822299.809837632,95.4895192492095,96.17,10.9,4821347,8644031,9508245,1,0.295045454545455,1.22222727272727,3.90602923746474,2382.06590909091,105.357142857143,0.77490164032586
"2012-02-01",830131.752116609,95.9402134116748,96.65,11,4824871,8679871,9535017,1,0.280619047619048,1.04828571428571,3.74606128625883,2508.24328571429,105.927726120034,0.756195400891604
"2012-03-01",835752.93804576,96.8159056988673,97.9,11.2,4856040,8723292,9610720,1,0.271727272727273,0.858454545454546,3.28206985894367,2532.18336363636,107.163989856298,0.757518369820468
"2012-04-01",830157.088351177,96.6087981934565,98.36,11.3,4831364,8704188,9575598,1,0.260105263157895,0.744315789473684,3.38093110539288,2340.77873684211,107.163989856298,0.759778144781739
"2012-05-01",830037.212155039,96.1872792650919,98.23,11.4,4881060,8746773,9627462,1,0.252,0.684909090909091,3.52699713316753,2198.50308695652,105.832628909552,0.781927522427109
"2012-06-01",825692.099493783,96.2459590967921,98.16,11.5,4909295,8779098,9658453,1,0.247047619047619,0.658857142857143,3.40564590316793,2152.74504761905,105.272612003381,0.798321244468756
"2012-07-01",825806.123212331,96.2444311382867,97.64,11.6,4971911,8829323,9705253,0.75,0.099227272727273,0.497045454545455,3.2481082965524,2258.35786363636,102.62045646661,0.813771981090868
"2012-08-01",835038.965765566,96.7379941019462,98.02,11.6,5004569,8846566,9697121,0.75,0.025086956521739,0.332391304347826,3.00939101475364,2424.50086956522,102.62045646661,0.806454440583601
"2012-09-01",831934.111022104,97.2651393348344,98.73,11.7,5025079,8875881,9713753,0.75,0.0143,0.2463,2.41778519110247,2530.68895,105.21978021978,0.777865071524693
"2012-10-01",829526.467340905,96.9635864176765,98.96,11.9,5072266,8948155,9774469,0.75,0.00569565217391299,0.207913043478261,2.30546915112704,2503.46882608696,105.779797125951,0.770761981997709
"2012-11-01",825392.108995886,96.6345616219732,98.76,12,5096612,8975122,9777752,0.75,-0.00650000000000001,0.192,2.24665510044371,2513.98322727273,105.040152155537,0.779561319584723
"2012-12-01",832399.923663209,97.1690057345104,99.11,12,5102595,8998474,9785187,0.75,-0.0115789473684211,0.185473684210526,2.09900815466945,2625.55357894737,106.699070160609,0.762231814753577
"2013-01-01",823703.031169733,96.7926403896515,98.09,12.2,5105555,9014275,9767605,0.75,-0.016,0.204909090909091,2.39297134091302,2715.3045,106.741335587489,0.752556125293779
"2013-02-01",827588.006070159,97.3627758284304,98.45,12.2,5144982,9049240,9784933,0.75,-0.01735,0.22335,2.85824831957408,2630.39735,107.576077768385,0.748556222186458
"2013-03-01",841005.662760108,98.3081542381156,99.61,12.2,5173010,9079682,9803199,0.75,-0.01805,0.20605,3.02755932853801,2680.17895,107.121724429417,0.771390663087414
"2013-04-01",836603.287826467,97.736822084737,99.52,12.2,5215171,9108326,9822063,0.75,-0.004,0.208904761904762,2.85523932351308,2636.3469047619,107.132290786137,0.767695378473822
"2013-05-01",836427.540085093,97.6218888706639,99.63,12.2,5241782,9129445,9837477,0.5,-0.0062727272727273,0.201227272727273,2.68559314188344,2785.76913043478,107.396449704142,0.770294637698947
"2013-06-01",841122.37208844,97.7626360090874,99.74,12.2,5240787,9126627,9818212,0.5,0.00115,0.21025,3.07089911350625,2655.76035,109.38292476754,0.758221969481566
"2013-07-01",836363.46796613,97.5869737486859,99.21,12.1,5272637,9147571,9832329,0.5,0.00813043478260869,0.221434782608696,3.10108896385562,2686.53152173913,108.643279797126,0.764518370046812
"2013-08-01",842321.790650855,97.7896205236646,99.33,12.1,5314438,9183775,9874715,0.5,-0.003,0.225863636363636,3.09672807911542,2803.84918181818,109.974640743872,0.751343025658364
"2013-09-01",847008.941383015,98.1376221039353,99.81,12.1,5345103,9198843,9868977,0.5,-0.00466666666666671,0.223238095238095,3.40702413474181,2864.55571428571,110.080304311074,0.749181251917534
"2013-10-01",839126.995283786,97.7325923377473,99.69,12.1,5380840,9219721,9877942,0.5,0.0083478260869565,0.225826086956522,3.16264373744894,2988.882,110.703719357566,0.733409012640152
"2013-11-01",844319.787822576,97.625043373006,99.6,12.1,5402217,9235023,9885297,0.25,0.018095238095238,0.223380952380952,3.17117543480748,3055.9819047619,110.524091293322,0.741130258936783
"2013-12-01",849835.316893638,98.2456121685697,99.95,12,5386119,9212026,9832650,0.25,0.08365,0.2735,3.31316004745267,3010.19825,112.330938292477,0.729735252050556
"2014-01-01",845229.446178554,97.7743071962812,98.84,12,5416893,9239268,9874481,0.25,0.111090909090909,0.292045454545454,3.21243386550296,3092.40186363636,110.819949281488,0.734741588043765
"2014-02-01",854177.268538854,98.275604379768,99.14,12,5451336,9267544,9896754,0.25,0.0717,0.2881,3.08874146900564,3085.86525,111.105240912933,0.732144818245049
"2014-03-01",857017.385282593,99.049447314588,100.07,11.9,5475017,9284719,9891849,0.25,0.106857142857143,0.305333333333333,2.88650803494441,3093.96685714286,113.133981403212,0.723456883692238
"2014-04-01",860447.826131096,98.6778758115749,100.22,11.8,5479764,9287884,9879815,0.25,0.16885,0.32975,2.61034183565298,3171.53165,112.616229923922,0.723981900452489
"2014-05-01",853128.666442999,98.4024266974796,100.12,11.8,5516258,9337820,9941588,0.25,0.163047619047619,0.324571428571429,2.55500287020287,3197.39868181818,111.4539306847,0.728218465539654
"2014-06-01",853889.007425905,98.6114720309032,100.23,11.6,5548049,9362807,9973532,0.15,-0.00923809523809521,0.241428571428571,2.27567734706537,3271.68985714286,110.566356720203,0.735706278026903
"2014-07-01",860353.956039787,98.3486167473472,99.58,11.7,5580718,9390708,10007330,0.15,-0.0417391304347826,0.20504347826087,2.15833096791881,3192.30852173913,109.298393913779,0.738597499686925
"2014-08-01",855541.0323625,98.6870889572013,99.69,11.6,5626751,9433034,10049824,0.15,-0.0670952380952381,0.191571428571429,1.98988792333654,3089.05452380952,108.664412510566,0.750970898089687
"2014-09-01",867281.811597713,99.0712236345934,100.13,11.6,5683788,9482753,10098645,0.05,-0.0784090909090909,0.0970909090909091,1.84847133269162,3233.37777272727,107.237954353339,0.775111862734714
"2014-10-01",864748.192370916,98.8318504128731,100.06,11.6,5723293,9500212,10125070,0.05,-0.0894782608695652,0.0826086956521739,1.68988709921029,3029.57486956522,106.434911242604,0.789095387908987
"2014-11-01",863379.173924038,98.8345680041932,99.88,11.6,5788176,9559214,10184921,0.05,-0.09655,0.0809,1.61711584143162,3126.14485,106.339814032122,0.801783165760652
