"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","policy","saron_1d","mmdrc_3m","gov_10y","smi","spi","reer","rrppi","xr_usd","hfwh","hhwh"
"2001-04-01",68793.01286247,121094.43989119,96.8618740182134,93.2676178801428,94.4642562447008,1.60187486,205145.850942629,374684.574885494,486762.992196956,3.25,3.21493833333333,2.964,3.48933333333333,7349.03,5083.86366666667,84.2519878075688,60.2183275768179,1.75062666666667,1529863,964118
"2001-07-01",68986.01170893,121356.21596304,96.7852042365456,93.4289669371949,94.6927903563956,1.69556996,208613.679757256,378312.295306828,489059.660179839,2.91666666666667,2.792525,2.685,3.32533333333333,6539.86153846154,4519.36892307692,85.9909619109103,60.2807554885034,1.69218666666667,1457307,969053
"2001-10-01",68698.76329643,120763.88647737,96.2646173410802,93.3640605795108,94.3154300322808,1.89649434333333,219254.414630054,394611.764812001,501066.919659104,2.08333333333333,1.84920766666667,1.86433333333333,3.27366666666667,6242.42096774194,4251.21112903226,87.8704921917775,61.2163829355004,1.64582666666667,1508743,963470
"2002-01-01",68531.68049015,120565.76242764,96.0871560920812,93.126122653917,94.620323793877,2.118567,216882.979808909,397954.148639305,500054.574869322,1.75,1.32574466666667,1.557,3.612,6373.16774193548,4354.33290322581,87.0271551266231,61.2553904899503,1.68059333333333,1523442,957671
"2002-04-01",68450.33555875,120447.21965989,96.0910094242957,92.7955647107848,95.034526507497,2.35563199666667,222254.928688985,406215.34202671,505482.755276403,1.41666666666667,1.110247,1.22366666666667,3.43066666666667,6438.76825396825,4445.30492063492,88.6909480187299,60.0156940130327,1.59428333333333,1481760,953388
"2002-07-01",68599.27596803,120791.28457715,96.1281805682514,93.1321195681977,95.0325583587231,2.59802441666667,232353.118306379,421340.976499442,515342.403164202,0.75,0.605097,0.557333333333333,3.067,5202.12424242424,3626.715,90.1357347737618,60.6206671597338,1.48861,1447635,965303
"2002-10-01",68756.89924564,120707.89373243,96.4311594899474,93.4736214851236,95.247265898339,2.96486214666667,239127.423269871,436137.455833232,525239.475665085,0.75,0.462246333333333,0.403666666666667,2.686,4889.55161290323,3405.21596774194,90.5181783265643,60.3069451447364,1.47094333333333,1457853,975068
"2003-01-01",69294.93382009,120716.02548265,96.9920220158754,93.8495290384753,95.6635747339331,3.29437895666667,264156.073913331,468439.191583636,542087.09626865,0.625,0.408841333333333,0.269666666666667,2.436,4328.04193548387,3033.87032258065,92.1067900074364,60.0224985762836,1.36674333333333,1452821,977583
"2003-04-01",69432.37855794,121022.56508767,97.2507566275022,94.3656869155501,95.4811312695695,3.60349681666667,273793.636774898,483523.750826766,551387.861061174,0.375,0.125905666666667,0.130333333333333,2.54133333333333,4618.35833333333,3287.77716666667,90.3514721625222,61.2296755706882,1.33728666666667,1498982,984878
"2003-07-01",69743.05380452,122145.34370682,97.395463400081,94.2661126079575,95.4944605284924,3.77453414,286638.005454306,499630.622279264,565480.071379363,0.375,0.103396666666667,0.112666666666667,2.77266666666667,5092.36212121212,3641.41136363636,87.5926485850406,62.1137940563327,1.37503,1509784,987982
"2003-10-01",70330.91467551,123781.84731969,97.5260274504553,94.4303325508081,95.7155506943272,3.87325,288848.565459118,501970.81224466,564718.530530086,0.375,0.119146,0.12,2.885,5281.80483870968,3811.71338709677,88.2104420164908,61.9316533051287,1.30754333333333,1540665,990067
"2004-01-01",70830.616952,124328.9932852,97.4600668545617,94.2771315726383,95.7724358011075,3.91242638666667,294551.115420608,508776.042961304,568789.952393985,0.375,0.103002333333333,0.133333333333333,2.72166666666667,5731.88571428571,4158.60063492063,87.7626234973973,63.0571755405227,1.25440666666667,1567199,1005118
"2004-04-01",71267.28488763,125710.98759979,97.7310463145013,94.5467312020231,96.2536565989855,3.90886249,291818.377101882,507747.509305305,571887.955877571,0.416666666666667,0.193895666666667,0.227,2.91233333333333,5727.69836065574,4217.96032786885,88.6647980322135,62.8638784705003,1.27803333333333,1576877,1015637
"2004-07-01",71451.50573471,125151.94735647,97.8449525291712,94.229786850524,96.3817312251559,3.87847644666667,281709.779591845,498281.136938647,573445.77204118,0.583333333333333,0.301092666666667,0.484666666666667,2.844,5486.88333333333,4061.90606060606,88.4065669153639,64.4252883680936,1.25730666666667,1578539,1026481
"2004-10-01",71967.11049227,126510.16508299,98.2608380832423,95.0165703682917,97.0153711485516,3.81844755333333,274478.352699003,491413.834496464,579143.80764591,0.75,0.543859333333333,0.619333333333333,2.48266666666667,5546.0859375,4118.4778125,90.1749597535364,64.2126853279176,1.18423666666667,1591150,1044446
"2005-01-01",72363.86803221,127561.23138597,98.4680084598781,94.9872703665034,97.1166434245251,3.78027498666667,280065.138697715,495609.932426018,584900.625734157,0.75,0.713129666666667,0.689666666666667,2.32833333333333,5859.80129032258,4382.29838709677,88.4980918681714,65.1529018989677,1.17738,1594697,1054127
"2005-04-01",72806.25397682,129069.46093636,98.7126060291652,95.0913534013107,97.2350424090268,3.81324527333333,284108.339538843,500912.936724578,599904.204058461,0.75,0.647675666666667,0.648666666666667,2.029,6073.87603174603,4596.92952380952,87.5599611018951,64.9120520090176,1.22706666666667,1635877,1065480
"2005-07-01",73318.43414124,131060.52382784,98.8615633745852,95.478242289366,97.5234793522302,3.78721698666667,289657.305166459,507046.54512792,607570.817658887,0.75,0.676623,0.671333333333333,1.94433333333333,6590.37621212121,5024.12257575758,85.2914497715962,66.2618083403769,1.27426333333333,1673851,1088829
"2005-10-01",73798.96525896,133123.19002506,99.2586348413038,95.9768536116687,98.068288320928,3.68218331,288227.720288482,504290.131853923,607448.510926035,0.833333333333333,0.655746,0.837666666666667,2.08033333333333,7272.74375,5511.92109375,85.3698997311455,66.19471218181,1.30199666666667,1713179,1097827
"2006-01-01",74359.31814415,135626.89965661,99.6854503607785,96.6166734856148,98.3562762750502,3.53362277,283754.981248417,496647.507905724,609237.61828565,1.08333333333333,0.925625666666667,1.00233333333333,2.30733333333333,7876.68296875,5998.735625,84.2552565558833,67.6528667882125,1.29666,1748881,1122959
"2006-04-01",75087.31492511,137470.42595959,100.126528595322,97.1564948334312,98.4966806681125,3.3961593,280898.176903819,491415.929177254,608717.063500915,1.33333333333333,1.18095233333333,1.24433333333333,2.76666666666667,7752.10766666667,6022.877,84.9613061918265,68.0728507618836,1.24536,1739017,1134892
"2006-07-01",75685.38505138,139284.92963391,100.536701915969,97.761845990675,98.7104789628016,3.27166774333333,283225.66576468,490011.766719115,619072.644739077,1.58333333333333,1.46610533333333,1.44,2.55266666666667,7986.65171875,6217.18609375,83.9643379558882,69.0687698041967,1.23736666666667,1790237,1154079
"2006-10-01",75913.43128209,141688.17088167,100.69944225329,98.1771352770843,98.5290009552293,3.12323388666667,276133.837304685,478646.559538519,625141.614286817,1.83333333333333,1.76446033333333,1.75766666666667,2.44166666666667,8654.73349206349,6776.11492063492,83.1308071356776,71.9218598770313,1.23598666666667,1835327,1190914
"2007-01-01",76795.13241488,143916.07011368,100.961664153113,99.197992126939,98.4554265863877,2.95880470666667,270960.928916918,468493.660235689,625836.359925528,2.08333333333333,1.906575,2.04533333333333,2.62566666666667,9040.14285714286,7174.96793650794,81.3624142975051,73.3147381499223,1.23506666666667,1877103,1211776
"2007-04-01",77655.1222084,146867.29878296,101.601149331403,99.6644166572843,98.997434807342,2.78466347666667,268574.649276969,461915.505014058,627264.645380512,2.33333333333333,2.21710733333333,2.284,3.009,9302.52083333333,7536.4635,80.4177460345997,73.5047120611477,1.22263333333333,1902264,1236060
"2007-07-01",78439.47626383,148577.40786238,102.018371384409,99.9519265826814,99.3278263349982,2.68251808,263751.330297719,452726.378218391,631018.809761066,2.58333333333333,2.33801066666667,2.32,3.071,8882.79328125,7244.555,79.9503150256188,73.4900743378754,1.19821666666667,1895969,1248804
"2007-10-01",79416.70580689,150109.19892621,102.787969735183,100.165641896475,100.201189642276,2.6264669,268877.973656417,454929.821824848,640240.76755148,2.75,2.03611133333333,1.99733333333333,3.00133333333333,8751.32935483871,7132.44693548387,80.3556398166232,73.2182874219824,1.14554666666667,1901687,1268830
"2008-01-01",79912.47098885,152454.32049773,103.321846224513,100.815610978928,100.886219414688,2.55161657333333,268565.6384023,451514.82330886,645322.67489113,2.75,2.12564733333333,1.92466666666667,3.01033333333333,7541.31,6168.07655737705,83.4151882390436,74.033569046833,1.06745333333333,1846377,1278597
"2008-04-01",80719.40696662,154217.5717364,103.881326057671,100.857858705668,101.655061659808,2.50966897666667,261751.054537035,443754.407684788,644293.421851122,2.75,1.83589533333333,1.59166666666667,3.272,7399.78444444444,6194.74984126984,83.8924254929681,73.8769849692341,1.03170333333333,1842907,1297022
"2008-07-01",81257.70647988,155337.95216648,104.061607189668,101.075246351815,102.269994926983,2.52290269666667,262253.978609575,441898.122135999,642848.397460612,2.75,1.85187433333333,0.979333333333333,2.92566666666667,6987.42046153846,5854.78861538462,82.2155576076031,74.820366453424,1.07393666666667,1835251,1329688
