"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer","rrppi","hfwh"
"1947-01-01",,,,,,,,,,,,43.5186304876837,
"1947-04-01",,,,,,,,,,,,40.6524455599747,
"1947-07-01",,,,,,,,,,,,37.9106786526925,
"1947-10-01",,,,,,,,,,,,39.5518539078526,
"1948-01-01",,,,,,,,,,,,45.7813880163229,
"1948-04-01",,,,,,,,,,,,46.7743199936267,
"1948-07-01",,,,,,,,,,,,44.4287863942547,
"1948-10-01",,,,,,,,,,,,44.7334835871366,
"1949-01-01",,,,,,,,,,,,44.9479142366272,
"1949-04-01",,,,,,,,,,,,44.5264164531406,
"1949-07-01",,,,,,,,,,,,42.0384369160962,
"1949-10-01",,,,,,,,,,,,41.3725465924856,
"1950-01-01",,,,,,,,,,,,41.6856229581717,
"1950-04-01",,,,,,,,,,,,43.88934540569,
"1950-07-01",,,,,,,,,,,,45.9996273807245,
"1950-10-01",,,,,,,,,,,,46.0001352093793,
"1951-01-01",,,,,,,,,,,,47.3267106128889,
"1951-04-01",,,,,,,,,,,,48.9022490144157,
"1951-07-01",,,,,,,,,,,,48.2857450274846,
"1951-10-01",,,,,,,,,,,,47.4913740542088,
"1952-01-01",,,,,,,,,,,,46.95624960921,
"1952-04-01",,,,,,,,,,,,46.9228598751567,
"1952-07-01",,,,,,,,,,,,46.9665331394697,
"1952-10-01",,,,,,,,,,,,47.0199821053878,
"1953-01-01",,,,,,,,,,,,46.4425809248766,
"1953-04-01",,,,,,,,,,,,47.1365287816651,
"1953-07-01",,,,,,,,,,,,45.9042825507852,
"1953-10-01",,,,,,,,,,,,46.318924647432,
"1954-01-01",,,,,,,,,,,,46.2583660803467,
"1954-04-01",,,,,,,,,,,,47.2867191063231,
"1954-07-01",,,,,,,,,,,,47.7605232412545,
"1954-10-01",,,,,,,,,,,,47.3275993130348,
"1955-01-01",,,,,,,,,,,,46.9754201409288,
"1955-04-01",,,,,,,,,,,,47.8995413355068,
"1955-07-01",,,,,,,,,,,,47.161158471423,
"1955-10-01",,,,,,,,,,,,45.9286583262158,
"1956-01-01",,,,,,,,,,,,46.3497752382113,
"1956-04-01",,,,,,,,,,,,46.4745741301292,
"1956-07-01",,,,,,,,,,,,45.6760135704512,
"1956-10-01",,,,,,,,,,,,45.7007702173729,
"1957-01-01",,,,,,,,,,,,46.5812181476378,
"1957-04-01",,,,,,,,,,,,46.5339900827412,
"1957-07-01",,,,,,,,,,,,46.4387722099656,
"1957-10-01",,,,,,,,,,,,45.8173168936502,
"1958-01-01",,,,,,,,,,,,44.9608638673247,
"1958-04-01",,,,,,,,,,,,45.0272624639402,
"1958-07-01",,,,,,,,,,,,44.4025062613686,
"1958-10-01",,,,,,,,,,,,43.5549402365021,
"1959-01-01",,,,,,,,,,,,43.8794427469214,
"1959-04-01",,,,,,,,,,,,44.4814736171905,
"1959-07-01",,,,,,,,,,,,44.5600601015213,
"1959-10-01",,,,,,,,,,,,45.0356416367445,
"1960-01-01",,,,,,,,,,,,45.0333564077978,
"1960-04-01",,,,,,,,,,,,44.4983589199627,
"1960-07-01",,,,,,,,,,,,44.4159637207209,
"1960-10-01",,,,,,,,,,,,44.3206188907816,
"1961-01-01",,,,,,,,,,,,45.0253581064847,
"1961-04-01",,,,,,,,,,,,45.4559968057578,
"1961-07-01",,,,,,,,,,,,45.2846046347617,
"1961-10-01",,,,,,,,,,,,45.4758021232951,
"1962-01-01",,,,,,,,,,,,46.2322129046244,
"1962-04-01",,,,,,,,,,,,47.0866346163307,
"1962-07-01",,,,,,,,,,,,46.5313239823034,
"1962-10-01",,,,,,,,,,,,45.949352343899,
"1963-01-01",,,,,,,,,,,,47.3745734636041,
"1963-04-01",,,,,,,,,,,,46.9476165220783,
"1963-07-01",,,,,,,,,,,,46.4559114270652,
"1963-10-01",,,,,,,,,,,,47.776012015226,
"1964-01-01",,,,,,,,,,,,48.8913306983374,
"1964-04-01",,,,,,,,,,,,49.8184988648443,
"1964-07-01",,,,,,,,,,,,50.1091038125554,
"1964-10-01",,,,,,,,,,,,49.4076654831085,
"1965-01-01",,,,,,,,,,,,48.4934469472991,
"1965-04-01",,,,,,,,,,,,47.4055510115471,
"1965-07-01",,,,,,,,,,,,46.9191781174093,
"1965-10-01",,,,,,,,,,,,46.8729657098223,
"1966-01-01",,,,,,,,,,,,47.080540672473,
"1966-04-01",,,,,,,,,,,,47.1880733901276,
"1966-07-01",,,,,,,,,,,,46.7583233910004,
"1966-10-01",,,,,,,,,,,,46.4778750163854,
"1967-01-01",,,,,,,,,,,,46.2268807037489,
"1967-04-01",,,,,,,,,,,,46.0665338059948,
"1967-07-01",,,,,,,,,,,,46.7669564781321,
"1967-10-01",,,,,,,,,,,,48.1812592817589,
"1968-01-01",,,,,,,,,,,,49.4849823958023,
"1968-04-01",,,,,,,,,,,,50.7757558791482,
"1968-07-01",,,,,,,,,,,,50.9508298078916,
"1968-10-01",,,,,,,,,,,,50.7132929546074,
"1969-01-01",,,,,,,,,,,,50.7574740475753,
"1969-04-01",,,,,,,,,,,,51.0287815064039,
"1969-07-01",,,,,,,,,,,,51.2267077246134,
"1969-10-01",,,,,,,,,,,,51.2642870450688,
"1970-01-01",,,,,,,,,,,,51.7822722729681,
"1970-04-01",,,,,,,,,,,,52.1193435425936,
"1970-07-01",,,,,,,,,,,,51.6428733072246,
"1970-10-01",,,,,,,,,,,,51.3513796593676,
"1971-01-01",,,,,,,,,,,,50.0425782587761,
"1971-04-01",,,,,,,,,,,,50.6474021866467,
"1971-07-01",,,,,,,,,,,,51.4099069118336,
"1971-10-01",,,,,,,,,,,,51.3438891867092,
"1972-01-01",,,,,,,,,,,,51.4740202795025,
"1972-04-01",,,,,,,,,,,,52.4015693175005,
"1972-07-01",,,,,,,,,,,,52.7298805428307,
"1972-10-01",,,,,,,,,,,,51.6768978270964,
"1973-01-01",,,,,,,,,,,,51.2975498219584,
"1973-04-01",,,,,,,,,,,,53.1644549141785,
"1973-07-01",,,,,,,,,,,,57.8283532798907,
"1973-10-01",,,,,,,,,,,,63.2810365036759,
"1974-01-01",,,,,,,,,,,,67.4603393755421,
"1974-04-01",,,,,,,,,,,,71.6178056152519,
"1974-07-01",,,,,,,,,,,,73.8963058321899,
"1974-10-01",,,,,,,,,,,,73.5230517709096,
"1975-01-01",,,,,,,,,,,,73.1589386254157,
"1975-04-01",,,,,,,,,,,,72.3588545797734,
"1975-07-01",,,,,,,,,,,,73.1270723773268,
"1975-10-01",,,,,,,,,,,,73.6851760689555,
"1976-01-01",,,,,,,,,,,,73.4842028788172,
"1976-04-01",,,,,,,,,,,,72.0400651417207,
"1976-07-01",,,,,,,,,,,,73.2919897329742,
"1976-10-01",,,,,,,,,,,,71.5721010363196,
"1977-01-01",,,,,,,,,,,,69.870875042729,
"1977-04-01",,,,,,,,,,,,68.4676175123442,
"1977-07-01",,,,,,,,,,,,67.8575883407619,
"1977-10-01",,,,,,,,,,,,66.7512836162732,
"1978-01-01",,,,,,,,,,,,66.8424388598104,
"1978-04-01",,,,,,,,,,,,68.5161151488779,
"1978-07-01",,,,,,,,,,,,71.1578398111639,
"1978-10-01",,,,,,,,,,,,72.6026123340789,
"1979-01-01",,,,,,,,,,,,72.8480205315125,
"1979-04-01",,,,,,,,,,,,72.6963067208901,
"1979-07-01",,,,,,,,,,,,72.8404031016905,
"1979-10-01",,,,,,,,,,,,72.0831036202153,
"1980-01-01",,,,,,,,,,,,72.5167892914172,
"1980-04-01",,,,,,,,,,,,77.3821686759225,
"1980-07-01",,,,,,,,,,,,82.7012929634944,
"1980-10-01",,,,,,,,,,,,85.9804695447221,
"1981-01-01",,,,,,,,,,,,88.2098373393079,
"1981-04-01",,,,,,,,,,,,89.8936702014715,
"1981-07-01",,,,,,,,,,,,91.0698013659956,
"1981-10-01",,,,,,,,,,,,88.8995956096943,
"1982-01-01",,,,,,,,,,,,86.9108116403215,
"1982-04-01",,,,,,,,,,,,86.8789453922326,
"1982-07-01",,,,,,,,,,,,85.7862250842599,
"1982-10-01",,,,,,,,,,,,83.9702298146838,
"1983-01-01",,,,,,7.06666666666667,,,,,,82.5159355044913,
"1983-04-01",,,,,,7.26666666666667,,,,,,81.4694276041057,
"1983-07-01",,,,,,7.43333333333333,,,,,,80.6231311508762,
"1983-10-01",,,,,,7.7,,,,,,78.5518250250978,
"1984-01-01",,,,,,7.86666666666667,,,,,,76.7504298293473,
"1984-04-01",,,,,,7.83333333333333,,,,,,75.2971511764644,
"1984-07-01",,,,,,7.8,,,,,,74.4834827143061,
"1984-10-01",,,,,,7.83333333333333,,,,,,72.9838646966724,
"1985-01-01",,,,,,8,,,,,,71.3404042125656,
"1985-04-01",,,,,,8.03333333333333,,,,,,70.0317297691379,
"1985-07-01",,,,,,8.23333333333333,,,,,,69.6940237136938,
"1985-10-01",,,,,,8.4,,,,,,68.5020229037071,
"1986-01-01",,,,,,8.56666666666667,,,,,,67.9469661840073,
"1986-04-01",,,,,,8.76666666666667,,,,,,67.9006268192565,
"1986-07-01",,,,,,9,,,,,,68.0595771882099,
"1986-10-01",,,,,,9.13333333333333,,,,,,67.6388411477054,
"1987-01-01",,,,,,9.26666666666667,,,,,,67.6105297002002,
"1987-04-01",,,,,,9.66666666666667,,,,,,68.2272876014586,
"1987-07-01",,,,,,9.8,,,,,,69.0217855318981,
"1987-10-01",,,,,,9.73333333333333,,,,,,69.3046460926235,
"1988-01-01",,,,,,9.7,,,,,,70.431390920468,
"1988-04-01",,,,,,9.63333333333333,,,,,,72.73198168389,
