"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer","rrppi","hfwh"
"1970-01-01",,,,,,,,,,,,38.2125974954014,
"1970-04-01",,,,,,,,,,,,39.4864440762604,
"1970-07-01",,,,,,,,,,,,40.1150893116919,
"1970-10-01",,,,,,,,,,,,40.2756592314313,
"1971-01-01",,,,,,,,,,,,40.4980710914494,
"1971-04-01",,,,,,,,,,,,40.9348602286934,
"1971-07-01",,,,,,,,,,,,40.8072807928429,
"1971-10-01",,,,,,,,,,,,41.1108906335025,
"1972-01-01",,,,,,,,,,,,41.7492747571669,
"1972-04-01",,,,,,,,,,,,42.508177622713,
"1972-07-01",,,,,,,,,,,,42.5636892856404,
"1972-10-01",,,,,,,,,,,,43.6371582411081,
"1973-01-01",,,,,,,,,,,,44.4027565923143,
"1973-04-01",,,,,,,,,,,,45.8152605943887,
"1973-07-01",,,,,,,,,,,,46.3278913237462,
"1973-10-01",,,,,,,,,,,,47.7273695628091,
"1974-01-01",,,,,,,,,,,,49.1945330750905,
"1974-04-01",,,,,,,,,,,,50.5773334680546,
"1974-07-01",,,,,,,,,,,,51.0292178820596,
"1974-10-01",,,,,,,,,,,,51.8393716469312,
"1975-01-01",,,,,,,,,,,,51.8571451179562,
"1975-04-01",,,,,,,,,,,,52.6305345797487,
"1975-07-01",,,,,,,,,,,,53.5159212562192,
"1975-10-01",,,,,,,,,,,,54.967380811225,
"1976-01-01",,,,,,,,,,,,56.6512345866877,
"1976-04-01",,,,,,,,,,,,60.9165024243745,
"1976-07-01",,,,,,,,,,,,64.4043635088727,
"1976-10-01",,,,,,,,,,,,67.571328226098,
"1977-01-01",,,,,,,,,,,,74.6029272663306,
"1977-04-01",,,,,,,,,,,,83.1432018299371,
"1977-07-01",,,,,,,,,,,,83.3122932768802,
"1977-10-01",,,,,,,,,,,,83.9276692770945,
"1978-01-01",,,,,,,,,,,,85.7635714450928,
"1978-04-01",,,,,,,,,,,,89.4867484165176,
"1978-07-01",,,,,,,,,,,,81.9969346849287,
"1978-10-01",,,,,,,,,,,,81.3340816045792,
"1979-01-01",,,,,,,,,,,,79.6902790069743,
"1979-04-01",,,,,,,,,,,,79.1010762688858,
"1979-07-01",,,,,,,,,,,,76.2963981939232,
"1979-10-01",,,,,,,,,,,,73.071974036124,
"1980-01-01",,,,,,,,,,,,70.9756783439994,
"1980-04-01",,,,,,,,,,,,68.9189468853209,
"1980-07-01",,,,,,,,,,,,63.2697830297438,
"1980-10-01",,,,,,,,,,,,62.2498779595568,
"1981-01-01",,,,,,,,,,,,61.4650453040907,
"1981-04-01",,,,,,,,,,,,57.9074294326245,
"1981-07-01",,,,,,,,,,,,54.2509638455948,
"1981-10-01",,,,,,,,,,,,50.0998844724383,
"1982-01-01",,,,,,,,,,,,48.0280577369989,
"1982-04-01",,,,,,,,,,,,47.1203933536957,
"1982-07-01",,,,,,,,,,,,47.0816812729701,
"1982-10-01",,,,,,,,,,,,45.5366066548258,
"1983-01-01",,,,,,9.5,,,,,,46.0925754368196,
"1983-04-01",,,,,,9.5,,,,,,47.4932710369116,
"1983-07-01",,,,,,9.5,,,,,,47.1141848124473,
"1983-10-01",,,,,,9.5,,,,,,45.2432226468107,
"1984-01-01",,,,,,9.43333333333333,,,,,,45.1326862653677,
"1984-04-01",,,,,,9.36666666666667,,,,,,44.8313894106634,
"1984-07-01",,,,,,9.23333333333333,,,,,,44.9761336370243,
"1984-10-01",,,,,,9.03333333333333,,,,,,43.8901258629568,
"1985-01-01",,,,,,8.8,,,,,,43.7808068425429,
"1985-04-01",,,,,,8.6,,,,,,44.1982399394241,
"1985-07-01",,,,,,8.3,,,,,,43.6272976167723,
"1985-10-01",,,,,,8.1,,,,,,43.5706903289188,
"1986-01-01",,,,,,7.83333333333333,,,,,,44.8554931590397,
"1986-04-01",,,,,,7.63333333333333,,,,6.24666666666667,,45.5384326963695,
"1986-07-01",,,,,,7.53333333333333,,,,6.092,,46.7439853234954,
"1986-10-01",,,,,,7.43333333333333,,,,6.221,,46.2269720944331,
"1987-01-01",,,,,,7.4,,,,6.18,,47.8334017084445,
"1987-04-01",,,,,,7.43333333333333,,,,6.15066666666667,,48.762369909757,
"1987-07-01",,,,,,7.5,,,,6.639,,48.4339259041036,
"1987-10-01",,,,,,7.5,,,,6.63533333333333,,48.3519975068446,
"1988-01-01",,,,,,7.5,,,,6.235,,48.923548510011,
"1988-04-01",,,,,,7.4,,,,6.37166666666667,,50.5336302071096,
"1988-07-01",,,,,,7.33333333333333,,,,6.62733333333333,,50.7645635943315,
"1988-10-01",,,,,,7.16666666666667,,,,6.37366666666667,,50.5668641632043,
"1989-01-01",,,,,,7,,,,6.909,,51.7680342906255,
"1989-04-01",,,,,,6.8,,,,7.20866666666667,,53.146208711679,
"1989-07-01",,,,,,6.6,,,,7.099,,53.6107536803867,
"1989-10-01",,,,,,6.43333333333333,,,,7.63466666666667,,53.3049525898747,
"1990-01-01",,,,,,6.26666666666667,,,,8.65666666666667,,53.0497937181736,
"1990-04-01",,,,,,6.13333333333333,,,,8.91666666666667,,54.3395877285139,
"1990-07-01",,,,,,6,,,,8.96833333333333,,52.2952733523323,
"1990-10-01",,,,,,5.9,,,,9.13866666666667,,51.3025154330944,
"1991-01-01",,,,,,5.8,,,,8.80833333333333,,51.8145374819374,
"1991-04-01",,,,,,5.73333333333333,,,,8.60466666666667,,52.8432075515339,
"1991-07-01",,,,,,5.7,,,,8.81066666666667,,52.23830085617,
"1991-10-01",,,,,,5.63333333333333,,,,8.723,,52.8410163016815,
"1992-01-01",,,,,,5.6,,,,8.34033333333333,,54.8680441512498,
"1992-04-01",,,,,,5.63333333333333,,,,8.31,,53.3000831457583,
"1992-07-01",,,,,,5.76666666666667,,,,8.24,,56.2178540603251,
"1992-10-01",,,,,,5.93333333333333,,,,7.51266666666667,,55.8976881096696,
"1993-01-01",,,,,,6.2,,,,6.86666666666667,,56.6836163900619,
"1993-04-01",,,,,,6.43333333333333,,,,6.623,,57.6381491729858,
"1993-07-01",,,,,,6.63333333333333,,,,6.19333333333333,,58.6355330641342,
"1993-10-01",,,,,,6.73333333333333,,,,5.76833333333333,,59.4789207851005,
"1994-01-01",,,,,,6.83333333333333,,,,5.91466666666667,102.814843333013,61.2891366353845,
"1994-04-01",,,,,,7,,,,6.791,103.770332583758,61.6486233472802,
"1994-07-01",,,,,,7.3,,,,7.17333333333333,105.982307699038,63.4859863485134,
"1994-10-01",,,,,,7.66666666666667,,,,7.54666666666667,106.220305021568,62.3795269091569,
"1995-01-01",39438.8,81559,,,,8.1,,,,7.55566666666667,107.956285491788,63.0407974201685,
"1995-04-01",39956,81291.6,,,,8.36666666666667,,,,6.97033333333333,109.531267773238,63.57534064805,
"1995-07-01",40674.3,83307.8,,,,8.4,,,,6.724,107.935285728036,64.9754275676274,
"1995-10-01",41007,83901.7,,,,8.33333333333333,,,,6.33233333333333,108.540778916237,65.595794748061,
"1996-01-01",41901.6,84382.1,69.9508760702756,70.4662505448087,68.5531490328069,8.1,,,,6.17933333333333,107.291292972954,66.7447400873335,
"1996-04-01",42414,85628.7,70.3111996242357,70.4923691558406,68.750958787841,7.8,,,,6.384,105.345314865208,68.1651569360971,
"1996-07-01",42951.5,87072.8,70.3021264167168,70.6540805626446,68.8099824993837,7.5,,,,6.25133333333333,105.513312975229,70.2207927698494,
"1996-10-01",43823.2,88103.6,70.8027433876615,71.0621741868944,69.2355368422435,7.2,,,,5.78466666666667,104.200827740688,71.6488789930963,
"1997-01-01",44476.3,89696.9,71.1240251161389,71.7545952128631,69.5396278474174,6.9,,,,5.59566666666667,101.008863650284,73.2606649956358,
"1997-04-01",45134.1,91486.8,71.6130666413068,72.2774559210833,69.6858647670591,6.6,,,,5.699,99.8258769588842,74.8516341245774,
"1997-07-01",45918.3,93299.4,72.0730503797857,72.6262865853706,70.3986338039398,6.3,98248.6279470268,259023.906261703,259514.052448666,5.54866666666667,98.0338971186574,76.5079755407822,
"1997-10-01",46864.3,95494.1,72.717975182337,73.4959781819013,70.8584465876619,5.93333333333333,107954.713132652,269731.473354373,273960.104574264,5.463,100.69736715462,77.616869702197,
"1998-01-01",47548.2,96969.1,72.7462018233032,73.6008925234504,70.8843130336452,5.6,108023.069072487,274891.351307686,280281.197939827,5.01133333333333,100.644867745238,79.1673007088693,
"1998-04-01",48542.2,98042.2,72.942345580436,73.8835179594705,71.226815275268,5.3,113859.940824213,287278.015961378,298131.888735799,4.93133333333333,101.463858531592,80.5895435991766,
"1998-07-01",49539,99408.5,73.1613918974572,74.2647200409202,71.4328185886581,5,117550.20211849,292883.748406798,302032.986452025,4.496,103.042340773666,83.1029071798736,
"1998-10-01",50236.1,100589.8,73.3608446195663,74.5548744077055,71.9296151860717,4.7,119088.863104403,297415.465582958,306985.045979235,4.09566666666667,104.914819708278,84.7653354012239,
"1999-01-01",51485.9,102361.5,73.8082797944464,74.457091469075,72.317096395914,4.5,128830.842950566,306909.323761018,310648.927494104,3.95933333333333,103.651333922493,87.3691489063837,1101015
"1999-04-01",52430.7,103923,74.0850678020734,74.8331584724585,72.6755971462302,4.33333333333333,132764.501974204,315425.920781493,322029.58491425,4.23733333333333,101.579357232231,90.4228990479019,1131543
"1999-07-01",53398.9,105746.1,74.6078115315336,75.127145084844,72.9424664648391,4.16666666666667,138129.951026411,323694.521605314,334739.973638911,5.02166666666667,100.746366603376,94.8587191657668,1135658
"1999-10-01",53915.1,107950,74.9015132637485,75.782773305235,73.3485316252324,4.03333333333333,135334.432710293,324255.326496647,334966.058323914,5.304,99.7733775495026,98.5115326697093,1178279
"2000-01-01",55417,109768.7,75.9420035799374,76.3244898265805,73.4430510172645,3.86666666666667,146030.642748788,336932.133225823,351029.705461655,5.6,97.4599035760848,102.350602411105,1205426
"2000-04-01",55894.8,111906.6,76.3456957893691,77.0126790079024,74.1448319724551,3.73333333333333,143353.83436365,337749.971385938,345945.717083621,5.39933333333333,96.2489171996815,105.10561215608,1230687
"2000-07-01",56525.2,114195.5,76.5636806420154,77.9349787594209,74.9028591001633,3.56666666666667,148102.094231686,348985.18406328,356054.659950436,5.392,95.4369263345787,108.880405235139,1246528
"2000-10-01",57392.5,116504.9,77.2419924029702,78.6864347349598,75.6025744536261,3.36666666666667,148347.983499762,357094.006694348,363934.663090771,5.23133333333333,94.7824336976209,110.396019716379,1252329
"2001-01-01",58269.3,119195.5,78.0685413174717,80.1128624704505,77.0004216033994,3.2,146293.437986117,360240.233221702,373664.185655577,4.897,98.7233893618697,111.955702666873,1247470
"2001-04-01",59151,120199.4,78.8918445081957,80.5100700912343,78.0873252316345,3.1,150989.945707665,370771.692382166,381233.487432938,5.147,97.7958997961273,113.035501899692,1258816
"2001-07-01",59551.1,121215.4,79.0736934600104,81.0350526057214,78.8442586309952,3.1,152901.945411101,374556.070010887,387486.953216558,5.05133333333333,98.8353881018839,115.228090849219,1246560
"2001-10-01",60763.4,122472.3,80.0828690158336,81.8112371561921,79.4124686066785,3.13333333333333,159831.722841752,395859.005533197,410098.672935668,4.77266666666667,99.6718786913647,115.595855616113,1279505
"2002-01-01",61405.3,124007,80.9525909728276,82.9841314263627,80.4959879026604,3.3,161878.634996897,403914.748340549,417157.725855067,5.101,99.5773797544778,116.125407663775,1304825
"2002-04-01",62013.9,125294,81.7396008617548,83.7058430806482,81.1554606582732,3.5,164673.940925669,408228.204297094,422773.964171096,5.24333333333333,101.383359437206,116.614299853065,1301471
"2002-07-01",62560.1,126583.8,82.2139705388811,84.4997407497835,81.7077952618048,3.8,167529.317705288,413206.014103543,433781.633697711,4.73533333333333,103.710833253126,118.32797897374,1290899
"2002-10-01",63222.8,127136.2,82.7561842465725,84.7793934497681,82.0641407530232,4.1,169195.219922929,416574.197386611,437643.331941454,4.498,104.249827189444,117.822530674455,1320300
"2003-01-01",63528.4,127928.4,83.3695380940616,85.1125405599036,82.7347282065871,5.43333333333333,171872.371715224,440997.578791996,460757.022198618,4.056,106.731299272883,118.201008218404,1325033
"2003-04-01",63585.4,128162.6,83.5822876957708,85.6969879532276,82.9300174984654,5.8,173300.270413032,444630.611165603,469311.686386745,3.97266666666667,109.233771120075,118.583381317647,1357628
