"date","pop","gdp_nom","gdp_defl","cpi","ur","narrow","broad","stir","ltir","xr_usd"
"1870-01-01",5.08239049291785,112.022653989471,,0.435732032585743,,,,3.3835616438,4.02,0.111884818645484
"1871-01-01",5.1232809972761,115.620715526231,0.671182285441567,0.444360389666648,,,,4.0547945205,4.0425,0.11437739745749
"1872-01-01",5.16417150163435,138.465734866354,0.757259734608374,0.46161710382846,,,,3.7465753425,3.915,0.115758979412556
"1873-01-01",5.2050620059926,148.111200700569,0.80467587562311,0.496130532152084,,,,5.0657534247,3.8725,0.113375046144192
"1874-01-01",5.24694983972544,143.558957730681,0.754911366952869,0.474559639449818,,,,4.3890410959,4.08,0.115265317336555
"1875-01-01",5.28883767345827,129.028170808518,0.680002111684054,0.457302925288007,,,,3.801369863,4.085,0.111650750348395
"1876-01-01",5.33072550719112,125.776703760126,0.654467746437589,0.483187996530725,,,,2.7,4.08,0.115207045335701
"1877-01-01",5.3795946465461,126.014674466609,0.64750348894598,0.483187996530725,,42.20022825785,,2.6534246575,3.9875,0.122891459831093
"1878-01-01",5.42746645652648,123.914618190479,0.618600485324709,0.46161710382846,,43.793406728377,,3.2452054795,3.97,0.127577088688866
"1879-01-01",5.47733292525605,121.371819270372,0.599841040776524,0.448674568207101,,48.5437095074714,,3.0054794521,3.805,0.128923817922398
"1880-01-01",5.52620206461103,135.143448510174,0.63587254930971,0.427103675504837,,47.6287281106366,,3.298630137,3.6475,0.129312287723184
"1881-01-01",5.59102847395947,136.657536788427,0.634523998194303,0.427103675504837,,50.0930390292683,,4.0739726027,3.565,0.129648313456404
"1882-01-01",5.6578495420571,138.027852529301,0.619760644492833,0.422789496964384,,48.7015657228997,,4.3671232877,3.56,0.130391994030724
"1883-01-01",5.72467061015472,136.34335973804,0.603395966377969,0.427103675504837,,48.3916998185403,,3.5547945205,3.335,0.127913058782992
"1884-01-01",5.79149167825235,125.172216796951,0.549058321862191,0.396904425721667,,46.2401780675167,,3.2726027397,3.56,0.127417271733445
"1885-01-01",5.86030740509916,122.106364860653,0.529025772070348,0.383961890100309,,42.7848809075847,,3.2397260274,3.4,0.128160952307765
