"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer"
"2008-11-01",15082.2182730673,90.2860019680618,99.8,8.5,80231.7560748939,196048.992312883,223058.378060216,4.5575,122.460991080113
"2008-12-01",14465.7705351998,89.2880459048868,99.1,9,80486.2581842232,198835.498841,231627.905614727,4.5663,125.523513421396
"2009-01-01",14469.9136161394,88.4803367275715,98.3,10.1,93988.1011080773,205482.519547628,232940.93099671,5.2029,123.338847646995
"2009-02-01",14430.4463737675,88.3879243110112,98.4,10.9,94884.4812722173,204741.507746483,229856.260683045,5.652,120.665375375126
"2009-03-01",14503.0400100931,88.3220686766423,98.5,11.6,93493.7365656339,204666.314436004,228477.524657386,5.7619,122.361234652058
"2009-04-01",14433.6037948805,88.0814922290475,98.6,12.2,93469.0773216579,204232.491841616,228343.371841983,5.3432,120.735204874764
"2009-05-01",14251.3163284133,87.5320251800405,98.3,12.7,93823.1579796042,202788.098714353,222637.300829083,5.2665,120.585570232682
"2009-06-01",14353.9798767062,87.6277672204958,98.3,12.9,94394.8394134043,202426.757082094,213828.3185709,5.7271,120.525716375849
"2009-07-01",14267.6657297334,86.9066088014401,97.4,13,95494.1118743848,202143.660835918,223620.803641788,5.4517,119.987031664353
"2009-08-01",13941.964793168,86.8761923293145,97.6,13.2,97337.3501004001,203309.547851069,226499.638519858,4.9235,120.366106090961
"2009-09-01",14087.8694770986,86.703393068641,97.3,13.7,100744.435982493,201737.386099994,227480.818973254,4.9086,121.253938300649
"2009-10-01",13861.5824324081,86.1256282055012,97,13.8,101308.713760421,202841.074941834,231959.229002229,4.8181,121.822549940562
"2009-11-01",13572.6888203355,85.7427235356715,97,13.9,102732.670273516,203837.41266412,229064.51727135,4.8167,121.503329370786
"2009-12-01",13468.8287472564,85.0687600111386,96.5,13.8,102619.330200686,203584.582358101,224658.86655245,4.8585,119.667811094577
"2010-01-01",13706.2356867665,84.5190108694343,95.8,13.8,102278.600624757,202563.156045943,225202.878625687,4.8255,117.363437606511
"2010-02-01",13726.2395337527,84.633807905754,96,13.7,103000.520932981,202953.40878558,228878.022977822,4.725,115.408211616636
"2010-03-01",13944.4247794808,84.8994860075571,96.1,13.9,100549.644133379,201251.971114231,225831.835935445,4.5318,114.729867905863
"2010-04-01",13727.8951760054,84.8469697851908,96.2,14.2,101122.189904492,200122.315928616,223260.732650825,4.7563,113.502863840789
"2010-05-01",13809.1236100617,85.2090099690704,96.4,14.5,100464.03787279,199283.087459786,222231.000766645,4.8625,111.04885571064
"2010-06-01",14061.9812139329,85.5144761309166,96.3,14.4,100603.246854164,197431.006392839,214782.727413906,5.3052,109.213337434431
"2010-07-01",14073.9809239062,85.675965793645,96.2,14.3,98233.4414745235,197055.690809468,215161.297281859,5.32,111.018928782223
"2010-08-01",13946.7838982292,85.8517790067866,96.4,14.5,99839.0731733776,195260.482264081,202993.653683743,5.3205,111.437905780054
"2010-09-01",14170.5351778646,85.8231849456557,96.2,15.1,98692.790765013,193123.15859256,190545.587557878,6.1364,111.627442993358
"2010-10-01",13732.8834171165,85.3705536748736,96.3,15.6,99956.4766272983,194226.305610062,183291.141754501,6.4225,114.490452478532
"2010-11-01",14159.0099280651,85.4554436701154,96.1,15.7,98344.5986356184,190723.609236968,180871.053927938,8.2191,112.81454448721
"2010-12-01",14189.4066548184,85.6335715716255,96.3,15.6,99333.7491728852,185370.074586876,175169.405788296,8.4511,111.058831353445
"2011-01-01",14021.7734026818,85.3639349326182,96.1,15.4,98912.4962856939,184487.391125316,174628.500779971,8.8045,110.659805641226
"2011-02-01",14240.6160068663,86.1611349667089,96.9,15.1,98743.2381835723,181066.286094362,176316.35796106,9.1325,112.026468705577
"2011-03-01",14429.9105904518,86.4338769633299,97.3,14.9,97347.6572271227,179165.677136143,180075.25147019,9.6732,113.812108767759
"2011-04-01",14492.9926483668,86.3719762477664,97.6,14.9,99535.1005929922,179007.368687619,187438.41802405,9.7879,115.218674403332
"2011-05-01",14570.1868144023,86.5760377865894,97.6,15,99881.0687829655,186114.380685303,208508.940216658,10.6656,114.380720407671
"2011-06-01",14583.2205372309,87.0710049973379,97.4,15.2,97545.1780585141,182677.90208694,216971.527718073,11.43,114.610160192197
"2011-07-01",14265.4396943954,87.865300027903,97.2,15.5,96980.0480864374,181232.304172609,212879.843369955,12.5062,113.702376696898
"2011-08-01",14788.1758908086,88.6931859451447,97.4,15.6,95465.5828203898,179534.518266766,211619.60729634,9.5695,113.762230553731
"2011-09-01",14699.784414796,88.0300553032159,97.5,15.7,95403.1491065961,180593.627892701,209337.870975952,8.5095,112.545202131462
"2011-10-01",14422.8249214592,86.4561232331606,97.8,15.6,94081.6926471479,177442.009551006,204581.411856557,8.1045,112.804568844405
"2011-11-01",14362.1313528467,85.9972681959567,97.8,15.8,95269.3496930657,178751.696668801,201584.54191345,8.5442,112.146176419243
"2011-12-01",14308.4437256941,86.653430480596,97.7,16.1,93480.7009894237,178552.026634301,199754.829982023,8.6965,110.210901714979
"2012-01-01",14351.5140054704,88.3834748360439,97.3,15.6,92790.1637223278,177804.367170419,197055.501135547,7.7129,108.036211583384
"2012-02-01",14858.800934953,90.6170752225656,98.4,16.1,92309.0837807805,176495.356916322,197215.896965601,7.0243,109.352996433708
"2012-03-01",14856.8850595766,91.1916578953663,99.4,16.1,92573.05339937,176195.633219098,190115.088240717,6.8867,110.021364501675
"2012-04-01",14746.9262153834,89.5640278957113,99.4,15.7,91885.4418735636,175185.462971901,190767.239116098,6.8761,109.412850290541
"2012-05-01",15009.4538402382,89.0352585090147,99.4,15.5,93067.0473312946,175838.797098558,187091.906936454,7.1159,108.195821868272
"2012-06-01",14902.1199443784,88.8114631468039,99.2,15.4,93264.9193692183,173727.133802935,184699.594302617,7.0905,107.527453800304
"2012-07-01",14795.8236194614,89.4505393063556,99.1,15.6,95531.1440681031,175083.523907568,184312.082040609,6.1227,106.001180451065
"2012-08-01",15199.2135993213,90.6161545300907,99.9,15.5,95428.797383662,176103.164493853,181523.853002359,5.9173,106.390230520479
