"date","pop","gdp_nom","gdp_defl","cpi","ur","narrow","broad","stir","ltir","xr_usd"
"1870-01-01",27.8891666852599,5.24327091262205,,0.0111517284449028,,1.08388715084413,1.06508516294824,6,9.066591,0.0024268867461666
"1871-01-01",28.064174006327,5.28653018693319,0.00907881626332363,0.0115500007772466,,1.23713073745024,1.24814035208512,6,8.632758,0.00252073027005531
"1872-01-01",28.2341811182208,5.64973887590118,0.0097862167496322,0.0130103498523867,,1.37280253968275,1.46536085791133,5,7.466775,0.00260170590878338
"1873-01-01",28.3881875607599,6.29789023922244,0.0108900888220379,0.013806894517074,,1.42204760309967,1.47876833638037,5,8.088533,0.00268596502553879
"1874-01-01",28.5061924972509,6.414556579484,0.0105257904629123,0.0141387967223004,,1.4340008231908,1.52137930879822,5,7.721492,0.00270708372282791
"1875-01-01",28.6311977265846,5.51471918869478,0.00901698108560455,0.0120810649334649,,1.44523795175573,1.58001503320516,5,7.016125,0.00251921860071168
"1876-01-01",28.8382063863611,5.42775548118822,0.00902404226602671,0.0128112394710351,,1.47013590328196,1.61989876262734,5,6.982392,0.00260819141958508
"1877-01-01",29.0682160083351,6.11412842352954,0.0100477976825331,0.0132758819304959,,1.4869365121658,1.68899038477736,5,7.180208,0.0028093003558388
"1878-01-01",29.2532237477489,6.0844844195181,0.00958876762069763,0.0128776095981523,,1.49233474059406,1.7202173170778,5,6.822142,0.00291583095332779
"1879-01-01",29.4262309851467,5.84133074002485,0.00914115776163596,0.0126784476471602,,1.51640643266698,1.771590657314,5,6.47005,0.00298264704819059
"1880-01-01",29.5352355451257,6.20807024527219,0.00950583793237289,0.0131430901066211,,1.54934664287203,1.82478069328764,5,6.044558,0.00295507382751372
"1881-01-01",29.6732413183101,6.11450644852795,0.0090707488634623,0.0122934802820243,,1.4983388926214,1.81905348299673,5,5.500975,0.00277337354811054
"1882-01-01",29.8992507729453,6.30679416044748,0.00916514951209282,0.0120013898391401,,1.42171709931834,1.77264636428007,5,5.659192,0.00278886725508323
"1883-01-01",30.1142597673993,6.05318231731814,0.00862200520572584,0.0116163709043638,,1.39637847608369,1.81718840069002,5,5.440892,0.00273722156517428
"1884-01-01",30.3672703515706,5.86088182930744,0.0084442344334849,0.0113907021582372,,1.4494243329858,1.91744097345509,5,5.03965,0.00272689242719249
"1885-01-01",30.6452819816087,6.27117137173172,0.0088369439714656,0.0116429292691387,,1.51095312027517,2.04032526430522,4,5.04765,0.00274238613416517
"1886-01-01",30.8582908923933,6.62226742370315,0.00901306009223865,0.0116296758715714,,1.56543116022968,2.2095286982915,4.5,4.866658,0.00272689242719249
"1887-01-01",31.0502989246498,6.39162486159037,0.00851226330397915,0.0116031175067964,,1.59368923353267,2.27065853040577,5.25,4.845592,0.00276304441012875
"1888-01-01",31.2443070405757,6.3456807870274,0.00843080165488987,0.0117491627282385,,1.59479091280375,2.29159671856608,4.75,4.854,0.00275787984113786
"1889-01-01",31.4693164533763,6.60567402790607,0.0089975309749023,0.0119482731095902,,1.65048079995643,2.33385138988289,5.25,5.078942,0.00274755070315607
"1890-01-01",31.7033262426889,6.93111686071574,0.00927897430383201,0.0123731038067088,,1.69080226127767,2.30079896428696,5.25,5.116375,0.00277337354811054
"1891-01-01",31.8933341912761,6.9373677640805,0.00910389241658233,0.0123332920443665,,1.70578509936424,2.27710714045682,4.25,5.282267,0.00277853811710144
"1892-01-01",32.0923425163753,6.51990382588205,0.00856495504054918,0.0122270585852667,,1.73360250095881,2.34828818264385,3.5,5.327825,0.00280952553104681
"1893-01-01",32.3043513853252,6.45651711038333,0.0083041299022957,0.0119615780767979,,1.75943687986545,2.34357709030777,6,5.456083,0.00294896889380097
"1894-01-01",32.5143601706058,6.32454290276359,0.00804834530547189,0.0119084613472479,,1.7479794154463,2.26274072816027,4,6.079567,0.00300061458370992
"1895-01-01",32.6903675335076,6.70583242280468,0.00843787479716633,0.0118420912201307,,1.72335688373784,2.29465826876767,3,5.297083,0.00285600665196486
"1896-01-01",32.8643748127401,6.83123933915135,0.00847592983049121,0.0117889744905808,,1.70479358802028,2.25777450664073,4,5.2983,0.00292314604884649
"1897-01-01",33.079383807194,6.85969164932991,0.0084515948930602,0.0117624161258058,,1.78036878601582,2.3221594352337,3,4.896133,0.00285600665196486
"1898-01-01",33.2863924669706,7.00425037652565,0.00858720983539986,0.0118420912201307,,1.81490643116392,2.39714102249857,3.5,4.8234,0.00294896889380097
"1899-01-01",33.4884009175738,7.27038721909045,0.00879153849614407,0.0116562342363463,,1.85803717462639,2.57401152832591,5,4.871575,0.00287666492792844
"1900-01-01",33.6734086569876,7.45257940378462,0.00877987995531375,0.0117092993962559,,1.86315998323687,2.63196984076295,4.5,5.051108,0.00284567751398307
"1901-01-01",33.8784172330948,7.61827087997138,0.00879837011923256,0.0117226043634636,,1.88904944610706,2.73700828510753,4,4.888842,0.00278370268609233
"1902-01-01",34.1674293233143,7.65959433873114,0.00863002128405822,0.0116429292691387,,1.92623112150574,2.8217551618085,4.5,4.687867,0.00270106958223801
"1903-01-01",34.437440618675,7.9911050576701,0.00883117686590955,0.0119881364415727,,2.01370445562885,3.01143051337843,4,4.805775,0.00267008216829265
